Protein	Gene	Description	N	logFC	AveExpr	t	P.Value	adj.P.Val	B	logFCcontrol	ER_0min	ER_90min	IgG	PR590:ER 0min	PR590:ER 90min	PR590:IgG	PR622:ER 0min	PR622:ER 90min	PR622:IgG	PR650:ER 0min	PR650:ER 90min	PR650:IgG
P09234	RU1C	U1 small nuclear ribonucleoprotein C OS=Homo sapiens GN=SNRPC PE=1 SV=1	2	0.141770423430435	8.52568788761814	NA	NA	NA	NA	0.190421234937743	8.14388858265338	8.28565900608382	8.09523777114608	8.15951097832993	8.51935543628936	7.93995694360362	8.07734982962161	8.00104621852305	8.19960224133331	NA	NA	NA
P09382	LEG1	Galectin-1 OS=Homo sapiens GN=LGALS1 PE=1 SV=2	3	-0.187968348050696	8.22363326625819	-0.777785985924858	0.446819633080307	0.897760177380923	-6.77608356208997	0.261497294905794	9.33435761307564	9.14638926502495	9.07286031816985	9.18164922381533	9.15550494317167	9.30630586223774	7.15264701001048	6.63890130783196	5.87949573133553	9.04877876980333	9.02476370847342	9.41278152533848
P09429	HMGB1	High mobility group protein B1 OS=Homo sapiens GN=HMGB1 PE=1 SV=3	3	-0.32856856697207	11.6314968963284	-1.89452771435039	0.0743708491491887	0.458620236419997	-5.37369917255362	0.902127582044294	12.0729406682535	11.7443721012815	11.1708130862092	11.8097279416593	11.6150351236076	10.9978649712784	12.6559044133953	11.9956258417988	11.5908476577754	11.3993389670655	11.2686046557975	10.5698759469335
P09467	F16P1	Fructose-1,6-bisphosphatase 1 OS=Homo sapiens GN=FBP1 PE=1 SV=5	2	-0.167793450322946	6.74735542830007	NA	NA	NA	NA	-1.05052813866092	5.67976638457334	5.51197293425039	6.73029452323426	6.12810482574769	5.59352451422458	7.01704699298576	7.05326652336241	7.25225993423962	8.26538063344618	NA	NA	NA
P09525	ANXA4	Annexin A4 OS=Homo sapiens GN=ANXA4 PE=1 SV=4	1	-0.00504783361006567	9.09832444925004	NA	NA	NA	NA	-0.631973393474789	8.91476951485634	8.90972168124627	9.54674290833112	8.91476951485634	8.90972168124627	9.54674290833112	NA	NA	NA	NA	NA	NA
P09651	ROA1	Heterogeneous nuclear ribonucleoprotein A1 OS=Homo sapiens GN=HNRNPA1 PE=1 SV=5	3	-0.0156243587610856	11.8357145139732	-0.0975922710334638	0.923336825162995	0.996160986663754	-7.0829655329077	0.686626227028864	12.5364054084562	12.5207810496951	11.8497791814273	12.3887150087903	12.473013513165	11.7554956531252	12.4052041579081	12.3533043851598	11.9026846609322	10.5088205252707	10.429548717361	9.58468069682517
P09661	RU2A	U2 small nuclear ribonucleoprotein A' OS=Homo sapiens GN=SNRPA1 PE=1 SV=2	1	-0.172137255082818	7.71711177468404	NA	NA	NA	NA	-0.327879606420979	7.77544567410286	7.60330841902004	8.10332528052384	7.77544567410286	7.60330841902004	8.10332528052384	NA	NA	NA	NA	NA	NA
P09874	PARP1	Poly [ADP-ribose] polymerase 1 OS=Homo sapiens GN=PARP1 PE=1 SV=4	3	-0.497677554800767	11.8105360303173	-3.58639801384988	0.00211589512697041	0.0332131416900204	-2.01409851127446	0.63454822703072	13.0011111850299	12.5034336302292	12.3665629579992	12.8424233070042	12.4051034649789	12.3820005766115	12.9855929296849	12.2514126665573	11.9764822950733	10.5105451972903	10.1890126380408	10.0764338812024
P09960	LKHA4	Leukotriene A-4 hydrolase OS=Homo sapiens GN=LTA4H PE=1 SV=2	2	-0.3676595132995	3.84981483835111	NA	NA	NA	NA	0.238575187968513	3.46171110461185	3.09405159131235	3.22313591664334	3.22055107451228	3.23703919730085	2.78061006682508	4.83866368886774	4.08685653948017	4.80145432061792	NA	NA	NA
P0C0L4	CO4A	Complement C4-A OS=Homo sapiens GN=C4A PE=1 SV=2	2	-0.421251048017919	6.41800928097179	NA	NA	NA	NA	-3.77774872273628	5.24619682711803	4.82494577910011	9.02394554985431	5.31547307275006	4.98641093525204	9.18491075472309	6.0207815621365	5.50734160359868	9.70684132563605	NA	NA	NA
P0C0S5	H2AZ	Histone H2A.Z OS=Homo sapiens GN=H2AFZ PE=1 SV=2	3	0.00227001924938364	8.7560490901327	0.00849489644208079	0.993315774136124	0.997165835276187	-7.08791925656627	-0.0681820598698373	8.85406202672337	8.85633204597275	8.92451410584259	8.46635327375947	8.43313830181919	9.28761344849754	8.60944260554846	8.63488882139304	8.20177386748165	9.03713508879093	9.05171390263476	8.83489988947731
P0C7T5	ATX1L	Ataxin-1-like OS=Homo sapiens GN=ATXN1L PE=1 SV=1	2	-0.0389273463841686	4.967527694213	NA	NA	NA	NA	1.05760801418399	6.1755064424617	6.13657909607753	5.11789842827771	5.89395153990102	6.24385401885716	4.32809786212757	3.40307290834388	2.9753157366194	2.85371055774934	NA	NA	NA
P0CG05	LAC2	Ig lambda-2 chain C regions OS=Homo sapiens GN=IGLC2 PE=1 SV=1	2	0.29004158750309	7.51975212924834	NA	NA	NA	NA	-4.70349487421811	4.21951991215162	4.50956149965471	9.21305637387283	3.86436304307163	4.52176867423396	9.6692900365721	6.30586632142196	6.22854386526581	10.4880122513639	NA	NA	NA
P0DMV9	HS71B	Heat shock 70 kDa protein 1B OS=Homo sapiens GN=HSPA1B PE=1 SV=1	3	-0.750372489183601	12.6322541983484	-4.848320898	0.000129794525031235	0.003361678198309	0.760069453765541	0.652519130156776	13.4981919776005	12.7478194884169	12.8456728474437	13.840779328306	12.5904049305835	12.9418021978245	13.8674483644595	13.4304749535885	13.2066513776157	12.2092640517054	11.6454943927481	11.8114807785603
P10155	RO60	60 kDa SS-A/Ro ribonucleoprotein OS=Homo sapiens GN=TROVE2 PE=1 SV=2	2	-0.605549991062386	5.99590265613763	NA	NA	NA	NA	0.354379825121918	5.37394649800947	4.76839650694708	5.01956667288755	5.32707139816332	4.56811899055774	4.94853410395094	7.24507727535967	6.79292970084048	6.91485491932822	NA	NA	NA
P10276	RARA	Retinoic acid receptor alpha OS=Homo sapiens GN=RARA PE=1 SV=2	3	1.57814417624746	5.87135005741572	4.90012497387074	0.000115973130947438	0.00333744899059849	0.87302810158562	2.77020903600286	4.86017665309839	6.43832082934585	3.66811179334299	5.15554108327966	6.67545303466906	4.2315640672347	4.89931376012214	6.49825086752783	4.32141275462795	5.68650052718322	7.30208399713052	3.61218396945618
P10588	NR2F6	Nuclear receptor subfamily 2 group F member 6 OS=Homo sapiens GN=NR2F6 PE=1 SV=2	2	0.526137950324305	6.67959449587846	NA	NA	NA	NA	1.11391195328903	7.35491174767088	7.88104969799518	6.76713774470615	6.99386841582861	7.75822321472672	6.92718535782637	6.24167677635242	6.52959787810291	5.13281182842521	NA	NA	NA
P10599	THIO	Thioredoxin OS=Homo sapiens GN=TXN PE=1 SV=3	3	-0.230133783279211	9.82320611881718	-1.51389226614645	0.147450961858436	0.626062280677623	-5.95767299144433	1.10826631708813	10.0520026536635	9.82186887038428	8.94373633657536	9.99146110826725	9.88054560042314	9.16779445197852	11.1411993877838	10.7606486721748	10.1436109803724	10.2151862813972	10.0162511550127	8.71164239383301
P10768	ESTD	S-formylglutathione hydrolase OS=Homo sapiens GN=ESD PE=1 SV=2	3	-0.109077031862423	10.1601410614789	-0.684085942449143	0.502652071154154	0.897760177380923	-6.84579472429061	1.16177748010736	11.0084074781953	10.8993304463328	9.84662999808791	11.1667907507182	11.0724819638211	9.79168618348743	10.7163662901168	10.4580183853674	9.54299037878372	10.015803303153	10.0412288992123	9.07895134139482
P10809	CH60	60 kDa heat shock protein, mitochondrial OS=Homo sapiens GN=HSPD1 PE=1 SV=2	1	-0.243353392045116	7.09127355314915	NA	NA	NA	NA	-0.790766491889674	7.33187664866175	7.08852325661663	8.12264314055142	7.33187664866175	7.08852325661663	8.12264314055142	NA	NA	NA	NA	NA	NA
P11142	HSP7C	Heat shock cognate 71 kDa protein OS=Homo sapiens GN=HSPA8 PE=1 SV=1	3	-1.10586793185749	12.9723571465697	-7.24938385191257	9.80178430283326e-07	7.25332038409661e-05	5.69028589138961	1.00054950561491	14.0654470351213	12.9595791032639	13.0648975295064	14.4299974372942	12.8233672400462	13.1496382601381	14.4594485434177	13.6987999938437	13.5870282198226	13.0085511759098	12.0582261271592	12.1596821598162
P11216	PYGB	Glycogen phosphorylase, brain form OS=Homo sapiens GN=PYGB PE=1 SV=5	3	-0.237744136131028	5.6306231231632	-1.20555509513851	0.2436310130703	0.767727158420887	-6.35551810206394	-1.08924759622919	4.50741513933331	4.26967100320229	5.5966627355625	4.74953426766926	4.33526273338897	5.70202422685708	5.72694796039703	5.51163971822848	6.80965330559436	5.85975662001742	5.77610398807316	7.09230410431984
P11387	TOP1	DNA topoisomerase 1 OS=Homo sapiens GN=TOP1 PE=1 SV=2	3	-0.0893908206254679	11.7566677171856	-0.446376431266554	0.660660037130372	0.950421673037324	-6.98408254374232	-0.506005270417591	12.2680797033428	12.1786888827173	12.7740849737604	12.0129686616906	11.908462319683	13.0408559914782	11.2614485424231	11.1888051719319	11.5021427480421	11.2922846527901	11.2012619034125	11.5417189286362
P11413	G6PD	Glucose-6-phosphate 1-dehydrogenase OS=Homo sapiens GN=G6PD PE=1 SV=4	3	0.00672022066980027	11.7441178951739	0.0353666574545765	0.972177446139471	0.996160986663754	-7.08730140402767	-0.629488483413445	11.7344882074363	11.7412084281061	12.3706969115196	11.7918198839686	11.7101637674294	12.7453291834412	11.719651616387	11.8603165981926	12.2096100204363	11.7533421227903	11.7144939195333	12.2185005315182
P11474	ERR1	Steroid hormone receptor ERR1 OS=Homo sapiens GN=ESRRA PE=1 SV=3	3	1.80694356252561	8.15591548256934	3.8339568359458	0.00144081453616397	0.0240755461204174	-1.59078164381216	-0.277672375360767	7.0351192507151	8.84206281324071	9.11973518860147	7.08077946629526	9.59841146716852	9.20600264922929	7.79682762484034	8.7664342559915	8.39923214089657	5.47434332804123	7.40793538359363	9.00056344271011
P11586	C1TC	C-1-tetrahydrofolate synthase, cytoplasmic OS=Homo sapiens GN=MTHFD1 PE=1 SV=3	3	-0.296992043739206	8.87180489233943	-1.70951488295496	0.10457492153824	0.547169791482911	-5.6692719228927	0.00747011556246946	8.05218369585182	7.75519165211261	8.04471358028935	8.14225296092736	7.80804482166789	8.394677046448	10.0755173508899	9.6391210249706	9.93175058473614	9.24691021756816	9.12653855152926	9.11584255151382
P11940	PABP1	Polyadenylate-binding protein 1 OS=Homo sapiens GN=PABPC1 PE=1 SV=2	3	0.162069807105587	9.17917270479735	0.797077717714758	0.435816202394704	0.897760177380923	-6.76069168733758	-0.686470322107165	6.85258524807763	7.01465505518322	7.70112537729038	7.00834858129046	7.14072023643348	7.77153663103902	10.9383351563908	11.2383407584078	11.4821597001258	9.41123858437828	9.46507074853511	10.649846378533
P12270	TPR	Nucleoprotein TPR OS=Homo sapiens GN=TPR PE=1 SV=3	3	-0.339176347018229	9.62555851501321	-2.55375165231962	0.0199644504520896	0.19887664104197	-4.17474556179656	0.0702552397042897	10.6092876566159	10.2701113095977	10.5390324169116	10.6862378767518	10.1546282682675	10.4425362738332	10.4417511215623	10.3230708491896	10.4276121584599	7.59213664010034	7.22489747990269	7.63921148700846
P12956	XRCC6	X-ray repair cross-complementing protein 6 OS=Homo sapiens GN=XRCC6 PE=1 SV=2	3	-0.724624532859908	12.7336327354578	-4.15990595200867	0.000590724956288284	0.0115155914750139	-0.753506222268084	0.904080579913453	13.5461939463517	12.8215694134918	12.6421133664382	13.2592903541346	12.7245184209162	12.5076088416141	13.7572047045593	12.6690004990541	12.5871630381829	12.4163545798272	11.8654571199712	11.6258360189838
P13010	XRCC5	X-ray repair cross-complementing protein 5 OS=Homo sapiens GN=XRCC5 PE=1 SV=3	3	-0.660782119942676	12.6443566475411	-2.97134616743161	0.00819268395782291	0.094306895336717	-3.32921747815303	0.646634154815251	13.344586709265	12.6838045893223	12.6979525544497	12.8909590704203	12.4454102834951	12.6652454920945	13.6035576325482	12.5927773632971	12.6156197851519	12.3667671327404	11.8407498290887	11.6405160940168
P13489	RINI	Ribonuclease inhibitor OS=Homo sapiens GN=RNH1 PE=1 SV=2	3	-0.0709128553408753	10.4282816279933	-0.50642998811047	0.618714527584522	0.94029802621704	-6.9544647840512	0.612782395889941	10.7687779396513	10.6978650843105	10.1559955437614	10.7534256991454	10.7140860272559	10.1041026072961	10.9658821785042	10.76519136454	10.3588866340331	10.073051286616	10.100343206447	9.49102273526666
P13639	EF2	Elongation factor 2 OS=Homo sapiens GN=EEF2 PE=1 SV=4	3	-0.0743122215073786	12.5675084624399	-0.380977950125323	0.707688199453151	0.950421673037324	-7.01217619793531	0.329547050548509	12.8500304325361	12.7757182110287	12.5204833819876	13.0814251831953	12.9270067351449	12.7538778229731	13.1663323557495	13.1680508663035	12.9045593617479	12.8801957289431	12.8099590019174	12.4808749315214
P13645	K1C10	Keratin, type I cytoskeletal 10 OS=Homo sapiens GN=KRT10 PE=1 SV=6	3	-0.158265827014251	13.509043057548	-0.395873129051391	0.697291709184346	0.950421673037324	-7.00579248555733	0.0714751043502204	13.9531618631235	13.7948960361092	13.8816867587733	13.5896887614856	14.3559684755432	13.2657552575074	14.4842303989523	13.4347938868117	14.7585091461823	13.0861160794867	12.8944753965271	12.9213455231844
P13647	K2C5	Keratin, type II cytoskeletal 5 OS=Homo sapiens GN=KRT5 PE=1 SV=3	3	-0.187108410920276	10.546988411956	-0.830135154328652	0.417359780583615	0.89670653090757	-6.73350216309981	0.378702449885246	11.0763394145597	10.8892310036394	10.6976369646744	11.0116016604914	11.285612761669	10.51144205976	10.773698510653	10.1143651656544	10.5646326669818	10.9657636745857	10.789760685646	10.5388817693326
P14136	GFAP	Glial fibrillary acidic protein OS=Homo sapiens GN=GFAP PE=1 SV=1	2	0.516968212398939	7.07127576710943	NA	NA	NA	NA	0.0107438308494956	6.59448920591951	7.11145741831845	7.10071358746896	6.90207357931074	7.25138096359584	7.67454539384586	6.91570868609529	7.60033772660807	7.15568563465906	NA	NA	NA
P14373	TRI27	Zinc finger protein RFP OS=Homo sapiens GN=TRIM27 PE=1 SV=1	1	-0.446096980135687	5.06925947895226	NA	NA	NA	NA	0.974004791467056	4.78135971352466	4.33526273338897	3.8073549220576	4.78135971352466	4.33526273338897	3.8073549220576	NA	NA	NA	NA	NA	NA
P14618	KPYM	Pyruvate kinase PKM OS=Homo sapiens GN=PKM PE=1 SV=4	3	-0.172176873456923	13.0552458769024	-1.12577963856346	0.275076504366015	0.788086904872933	-6.4461054611529	-0.279176777993479	13.1976925437233	13.0255156702664	13.4768693217168	13.1259242461364	12.9214942980429	13.5762346305634	13.467614646951	13.2591852503862	13.6208776481547	12.959773000912	12.8561017251995	13.1937299492618
P14625	ENPL	Endoplasmin OS=Homo sapiens GN=HSP90B1 PE=1 SV=1	2	0.570036778933051	4.84622889793626	NA	NA	NA	NA	-0.820016687271973	4.27669882683936	4.84673560577241	5.66675229304438	3.77760757866355	5.00834858129046	5.3334748487154	NA	NA	NA	4.25657938369649	4.16591193893569	5.4808190460547
P14678	RSMB	Small nuclear ribonucleoprotein-associated proteins B and B' OS=Homo sapiens GN=SNRPB PE=1 SV=2	3	-0.120330523166318	9.45633081388835	-0.498117642169419	0.624445021271548	0.94029802621704	-6.95878112305508	0.233856379204996	9.80325241318937	9.68292189002305	9.56939603398437	9.62403821100008	9.62589145113266	9.44819006848133	9.21546366274171	8.94052335216828	8.92803186083774	9.66602105999672	9.57811656093861	9.42773186680445
P14866	HNRPL	Heterogeneous nuclear ribonucleoprotein L OS=Homo sapiens GN=HNRNPL PE=1 SV=2	3	-0.0130019727125514	12.1665064413194	-0.0791143506385449	0.937816408720661	0.996160986663754	-7.08467647236451	0.178774012216405	11.7842807064577	11.7712787337452	11.6055066942413	11.5605580244717	11.597344275563	11.627976760605	12.658815561336	12.5492088086827	12.3401362235067	11.7218956500245	11.7557102334489	11.4368342150713
P14923	PLAK	Junction plakoglobin OS=Homo sapiens GN=JUP PE=1 SV=3	3	0.207859913376756	8.08019490097725	1.04128734096693	0.31155597751188	0.807597170442867	-6.53615496182778	-0.783095184831698	8.99190332118982	9.19976323456658	9.98285841939828	8.92900472566799	9.36266400178576	10.0707055728325	10.8737571824787	10.9228816817258	11.1573333998818	3.43295940727611	3.57375537204145	4.98054763733383
P15153	RAC2	Ras-related C3 botulinum toxin substrate 2 OS=Homo sapiens GN=RAC2 PE=1 SV=1	1	-0.198645020870322	6.25077563576037	NA	NA	NA	NA	-0.593521526242121	6.35100230399141	6.15235728312108	6.94452383023353	6.35100230399141	6.15235728312108	6.94452383023353	NA	NA	NA	NA	NA	NA
P15311	EZRI	Ezrin OS=Homo sapiens GN=EZR PE=1 SV=4	2	0.0274794038250175	9.09554267360073	NA	NA	NA	NA	-0.820076012875372	8.01610761194341	8.04358701576843	8.8636630286438	8.15141526869591	7.91459869074378	9.27883107309928	9.90083446986337	10.1926098554655	10.4685294988608	NA	NA	NA
P15408	FOSL2	Fos-related antigen 2 OS=Homo sapiens GN=FOSL2 PE=1 SV=1	1	1.56660858342559	3.66041082117914	NA	NA	NA	NA	2.10901062191871	2.83938377625024	4.40599235967584	2.29698173775713	2.83938377625024	4.40599235967584	2.29698173775713	NA	NA	NA	NA	NA	NA
P15559	NQO1	NAD(P)H dehydrogenase [quinone] 1 OS=Homo sapiens GN=NQO1 PE=1 SV=1	3	-0.262538954026773	10.485824758107	-1.68278204634618	0.109718281792357	0.549511392949343	-5.71020372983449	0.0812487356280247	10.6961069386407	10.433567984614	10.6148582030127	10.5437223362503	10.3265578921814	10.5767745032596	11.2053699944442	10.6775623533881	10.9118199602705	10.4580696667346	10.4154248897793	10.474821327015
P15880	RS2	40S ribosomal protein S2 OS=Homo sapiens GN=RPS2 PE=1 SV=2	3	0.059071559777923	11.490029285419	0.346049349938736	0.733325907690241	0.950421673037324	-7.02539037894604	-0.530094411562068	11.2846162080516	11.3436877678295	11.8737821793916	11.3772376484615	11.3345765753882	12.133919692759	11.8803570083698	12.1876370665826	12.4307773455075	11.0596969306107	10.972292624805	11.5200924631955
P15924	DESP	Desmoplakin OS=Homo sapiens GN=DSP PE=1 SV=3	3	0.167131708628602	10.8541486090031	0.734601556378755	0.472064480909599	0.897760177380923	-6.80925738851211	-0.0456135910139981	10.4842004580388	10.6513321666674	10.6969457576814	10.5599710914322	10.8345726287533	11.1791137895277	12.6675677783222	12.8016794931807	12.840416867528	9.4740245740514	9.56670644775753	9.32026868567789
P16104	H2AX	Histone H2AX OS=Homo sapiens GN=H2AFX PE=1 SV=2	2	0.9527263133015	7.98848826819755	NA	NA	NA	NA	-0.451506135071018	5.48672828680106	6.43945460010256	6.89096073517358	5.13633202953949	6.4284199970928	7.18203957778713	8.73175541057999	9.34512006962968	9.49451275907739	NA	NA	NA
P16401	H15	Histone H1.5 OS=Homo sapiens GN=HIST1H1B PE=1 SV=3	3	0.385438311680254	12.4634564933121	1.87021365131446	0.0778417996468828	0.468602714679247	-5.4137244833503	-0.344537323693935	11.880204956752	12.2656432684323	12.6101805921262	11.8673476952658	12.073780552666	12.6766245595666	12.6270126796113	13.3189321185967	13.2812056006079	11.4983434838439	11.756306122499	12.2248006046691
P16402	H13	Histone H1.3 OS=Homo sapiens GN=HIST1H1D PE=1 SV=2	2	0.896262573548865	9.48751579158915	NA	NA	NA	NA	-0.517095666726634	7.83552596393941	8.73178853748828	9.24888420421491	7.6334623491148	8.67341003922609	9.54800994047558	9.40467021523276	10.1572476722192	10.316839104423	NA	NA	NA
P16403	H12	Histone H1.2 OS=Homo sapiens GN=HIST1H1C PE=1 SV=2	3	0.480475227450556	9.89995842240467	1.66485747015222	0.113509110126602	0.549511392949343	-5.73766791723767	-0.327310142437439	8.78470945396576	9.26518468141632	9.59249482385376	8.51330462159097	8.9937067059096	9.82359470477527	9.71754179135673	10.4672998619706	10.5021640639858	10.1706404465554	10.3819059739745	10.499084200406
P16989	YBOX3	Y-box-binding protein 3 OS=Homo sapiens GN=YBX3 PE=1 SV=4	2	-0.0248809904735943	5.41253993620706	NA	NA	NA	NA	-0.205871658100143	7.129922732471	7.1050417419974	7.33579439057114	6.44696511289828	6.77196101552241	7.66259208751973	5.32295822348585	4.94820033991454	4.5190745650647	NA	NA	NA
P17275	JUNB	Transcription factor jun-B OS=Homo sapiens GN=JUNB PE=1 SV=1	2	0.588436288892552	6.48595366246086	NA	NA	NA	NA	1.91124445830012	8.01499809550097	8.60343438439352	6.6921899260934	8.39568713350485	8.91278243429661	6.10882312048711	4.14684138832927	4.80661866532262	3.78808906253187	NA	NA	NA
P17480	UBF1	Nucleolar transcription factor 1 OS=Homo sapiens GN=UBTF PE=1 SV=1	2	0.0973521507459996	8.71233345217601	NA	NA	NA	NA	0.157320904926495	9.10258723328015	9.19993938402615	9.04261847909966	9.02567350193252	9.15577597191689	9.32176707082995	8.01891548597684	8.08351731748447	7.60288440871842	NA	NA	NA
P17676	CEBPB	CCAAT/enhancer-binding protein beta OS=Homo sapiens GN=CEBPB PE=1 SV=2	1	-0.0140550352420732	8.53711494975514	NA	NA	NA	NA	2.89771763031695	9.59269728845734	9.57864225321527	6.69497965814039	9.59269728845734	9.57864225321527	6.69497965814039	NA	NA	NA	NA	NA	NA
P17844	DDX5	Probable ATP-dependent RNA helicase DDX5 OS=Homo sapiens GN=DDX5 PE=1 SV=1	3	0.101724779375967	12.2498497926024	0.75980238652382	0.457229990179134	0.897760177380923	-6.79011420301783	0.186690459229796	12.5933652025092	12.6950899818851	12.5083995226553	12.3899078529945	12.6199824775438	12.5485553168213	12.3273040204012	12.3594377896953	12.1637709586438	11.2238164141947	11.2667823584792	10.9738049725638
P17858	PFKAL	ATP-dependent 6-phosphofructokinase, liver type OS=Homo sapiens GN=PFKL PE=1 SV=6	2	-0.286586767298516	8.00733628618648	NA	NA	NA	NA	-0.0426572234400133	8.52762123901552	8.241034471717	8.57027846245553	8.74103353493261	8.30671272510766	8.71650103156336	8.03397354344106	7.89512081866898	8.14382049369034	NA	NA	NA
P17931	LEG3	Galectin-3 OS=Homo sapiens GN=LGALS3 PE=1 SV=5	3	0.122410050032299	11.1040323972198	0.73114393924569	0.47412206125424	0.897760177380923	-6.81183650805857	0.107471915726974	10.9100076008981	11.0324176509304	10.9249457352034	10.765019642975	11.106707810224	10.8011829121057	10.8865838958628	10.6895862131119	10.8212500986089	10.8989846012946	11.1215242668933	10.9729695323338
P17980	PRS6A	26S protease regulatory subunit 6A OS=Homo sapiens GN=PSMC3 PE=1 SV=3	2	-0.0311563039744813	5.79911984823917	NA	NA	NA	NA	-0.243865806519367	4.78707461385646	4.75591830988197	5.03094042037582	4.89793186821487	4.92464286458614	5.15727474466299	6.97646183726258	6.88743823294235	7.20485057385319	NA	NA	NA
P17987	TCPA	T-complex protein 1 subunit alpha OS=Homo sapiens GN=TCP1 PE=1 SV=1	2	-0.162840334015851	9.60621043028844	NA	NA	NA	NA	-0.666424151194615	8.64067353104683	8.47783319703098	9.30709768224144	8.72784754023545	8.36629098674247	9.62847157897883	10.2954409746462	10.3313168601075	10.7276652382921	NA	NA	NA
P18077	RL35A	60S ribosomal protein L35a OS=Homo sapiens GN=RPL35A PE=1 SV=2	3	0.137707529416957	10.2371389032233	0.804824314950776	0.4314458737165	0.89670653090757	-6.75441224780174	-0.280064658912316	9.29961132071757	9.43731885013452	9.71738350904684	9.25332412405547	9.31140774883722	10.101281630168	10.7181597697626	11.0628074823534	10.986456648586	10.5102484743806	10.520639725259	10.6473106544325
P18124	RL7	60S ribosomal protein L7 OS=Homo sapiens GN=RPL7 PE=1 SV=1	3	0.207921515308259	11.265798238871	0.979513610652762	0.340335962787461	0.859366283539636	-6.59804930852811	-0.188165400182609	10.7389672346178	10.946888749926	11.1350541501086	10.7778775890877	10.9100376888115	11.3657287760678	11.8835733618764	12.382857509687	12.4512718362385	11.2337994033186	11.226119701709	11.2665104884491
P18135	KV312	Ig kappa chain V-III region HAH OS=Homo sapiens PE=2 SV=1	1	-0.232698327462835	5.34210605446738	NA	NA	NA	NA	-4.46808093621888	3.77760757866355	3.54490925120072	8.24568851488243	3.77760757866355	3.54490925120072	8.24568851488243	NA	NA	NA	NA	NA	NA
P18206	VINC	Vinculin OS=Homo sapiens GN=VCL PE=1 SV=4	1	-0.267807550413353	6.4527890295726	NA	NA	NA	NA	-0.755637559207387	6.85148135516594	6.58367380475258	7.60711891437332	6.85148135516594	6.58367380475258	7.60711891437332	NA	NA	NA	NA	NA	NA
P18583	SON	Protein SON OS=Homo sapiens GN=SON PE=1 SV=4	2	-0.858879850420503	3.76984016679939	NA	NA	NA	NA	-0.364537570673769	2.49180781939265	1.63292796897215	2.85634539006642	2.69408422310127	0.747233929620033	3.54137323217347	4.53871551872756	4.76780611136779	4.42050165100289	NA	NA	NA
P18615	NELFE	Negative elongation factor E OS=Homo sapiens GN=NELFE PE=1 SV=3	1	-0.152323167778072	6.04336506827609	NA	NA	NA	NA	0.351987697453933	5.83902377748583	5.68670060970776	5.4870360800319	5.83902377748583	5.68670060970776	5.4870360800319	NA	NA	NA	NA	NA	NA
P18621	RL17	60S ribosomal protein L17 OS=Homo sapiens GN=RPL17 PE=1 SV=3	3	0.0103619052955324	10.235942342811	0.0371965027763207	0.970742419211903	0.996160986663754	-7.08723144474934	-0.47213395924935	10.0168014936064	10.0271633989019	10.4992973581512	10.5274979509583	10.1161582742508	10.6655833674027	11.1854374028669	11.6906247413896	12.1224235953542	9.10551570690583	9.0427537609772	9.47793169160879
P18754	RCC1	Regulator of chromosome condensation OS=Homo sapiens GN=RCC1 PE=1 SV=1	3	-0.0343020902351405	8.61275599876634	-0.166784736575928	0.869402634792958	0.994963420103498	-7.07338589615582	-0.237003233812544	10.0360440112466	10.0017419210115	10.2730472450592	9.84602760111177	9.78089122998721	10.2240102903635	9.4764713787094	9.56031918518817	9.36094111881459	6.02300182536162	5.90138411930197	6.47155909744234
P19338	NUCL	Nucleolin OS=Homo sapiens GN=NCL PE=1 SV=3	3	0.173420094128717	13.5412299730059	0.843665297432001	0.409951902921653	0.89670653090757	-6.72207871380475	-0.117920236565778	13.3858047792702	13.559224873399	13.6771451099647	13.184672814892	13.3199996574617	13.9354373844276	13.7221579892737	14.0069070873745	13.5847134090299	12.9901419610141	13.0903263027299	13.2508429638059
P19367	HXK1	Hexokinase-1 OS=Homo sapiens GN=HK1 PE=1 SV=3	2	-0.353055481637876	7.02547131695406	NA	NA	NA	NA	-0.194337954340035	4.45955383113141	4.10649834949354	4.65389178547145	4.67766931126577	4.00385919545563	4.75679456792813	9.94295428435221	9.9106534368866	10.2525049363699	NA	NA	NA
P19387	RPB3	DNA-directed RNA polymerase II subunit RPB3 OS=Homo sapiens GN=POLR2C PE=1 SV=2	1	-0.351732185556939	7.83363397571713	NA	NA	NA	NA	-0.391903409632345	7.47422742564784	7.1224952400909	7.86613083528018	7.47422742564784	7.1224952400909	7.86613083528018	NA	NA	NA	NA	NA	NA
P19525	E2AK2	Interferon-induced, double-stranded RNA-activated protein kinase OS=Homo sapiens GN=EIF2AK2 PE=1 SV=2	1	-0.0792745429793937	7.53703269703536	NA	NA	NA	NA	-0.783054012064536	7.603732304741	7.5244577617616	8.38678631680553	7.603732304741	7.5244577617616	8.38678631680553	NA	NA	NA	NA	NA	NA
P19793	RXRA	Retinoic acid receptor RXR-alpha OS=Homo sapiens GN=RXRA PE=1 SV=1	2	0.822039973227298	9.8090295470347	NA	NA	NA	NA	1.08880387854115	9.97947975174955	10.8015197249768	9.71271584643569	9.81453669076775	10.800726599749	9.98801511442757	8.99382799004812	9.65171802752146	8.2868217557606	NA	NA	NA
