Protein	Gene	Description	N	logFC	AveExpr	t	P.Value	adj.P.Val	B	logFCcontrol	ER_0min	ER_45min	IgG	PR590:ER 0min	PR590:ER 45min	PR590:IgG	PR622:ER 0min	PR622:ER 45min	PR622:IgG	PR650:ER 0min	PR650:ER 45min	PR650:IgG
P40429	RL13A	60S ribosomal protein L13a OS=Homo sapiens GN=RPL13A PE=1 SV=2	3	0.194997020382113	10.9833558771658	1.01729876536277	0.322519095079642	0.724827801189522	-6.57282351961019	-0.543681754493006	10.803834203634	10.9988312240161	11.5425129785091	10.9658718742021	11.0194815193976	11.7965379631023	11.8337005114651	12.3648342534346	12.4568549075243	9.77094700096971	9.77119467495108	10.5331628406357
P40616	ARL1	ADP-ribosylation factor-like protein 1 OS=Homo sapiens GN=ARL1 PE=1 SV=1	2	0.022653914957016	6.44593867031311	NA	NA	NA	NA	-1.04896085405227	6.14280082840723	6.16545474336425	7.21441559741652	5.72402653845871	5.79960542245267	7.5452403090767	6.13998979490054	6.10971874082062	6.46200556230112	NA	NA	NA
P40763	STAT3	Signal transducer and activator of transcription 3 OS=Homo sapiens GN=STAT3 PE=1 SV=2	2	0.818844290237972	4.50436880553708	NA	NA	NA	NA	0.213223010960183	5.16640542264816	5.98524971288613	5.77202670192595	5.01951130447937	6.13852780142227	5.27426166125705	3.09351188592314	3.61218396945618	4.05000408770104	NA	NA	NA
P41208	CETN2	Centrin-2 OS=Homo sapiens GN=CETN2 PE=1 SV=1	2	-0.356573213534574	4.49947707761321	NA	NA	NA	NA	0.130575303656316	4.68899580616793	4.33242259263335	4.55842050251161	4.5909612413426	3.99935579590763	4.34035880029455	4.43104981726747	4.30950883563329	4.42050165100289	NA	NA	NA
P41223	BUD31	Protein BUD31 homolog OS=Homo sapiens GN=BUD31 PE=1 SV=2	2	-0.25254665036601	5.98315529467969	NA	NA	NA	NA	-0.551714937735746	4.89518025670214	4.64263360633614	5.44689519443789	4.98315648983659	4.68449817427207	4.77835878672056	6.64034824043927	6.43391325527177	7.94857581902679	NA	NA	NA
P41240	CSK	Tyrosine-protein kinase CSK OS=Homo sapiens GN=CSK PE=1 SV=1	3	-0.0302829074102098	5.43843876244336	-0.123296604688503	0.903241400588247	0.973806940419657	-7.09231337066274	-0.481161681805696	5.89392239886343	5.86363949145322	6.37508408066912	5.5418157088035	5.57332258516528	6.57061472176119	6.52881686688657	6.34264617069672	6.34251918966061	4.09230410431984	4.15611920191728	4.6932878140052
P42166	LAP2A	Lamina-associated polypeptide 2, isoform alpha OS=Homo sapiens GN=TMPO PE=1 SV=2	3	-0.504895504355423	8.85791652746507	-2.65828242881572	0.0160256935511076	0.166026185189475	-3.97974949301046	0.241941119944665	10.221656836122	9.71676133176658	9.97971571617734	10.0057348121109	9.37460481919094	10.1068993898496	10.5935912053163	9.93037830847083	10.0795609737896	6.49939034712335	6.27904672382243	6.18643264107723
P42224	STAT1	Signal transducer and activator of transcription 1-alpha/beta OS=Homo sapiens GN=STAT1 PE=1 SV=2	2	-0.00950438646349916	6.35069080523388	NA	NA	NA	NA	-0.547416907158477	3.10576711918513	3.09626273272163	3.65318402634361	3.22055107451228	3.09953567355091	4.10313791023111	9.20464100672426	9.30664763475863	9.41688798532238	NA	NA	NA
P42285	SK2L2	Superkiller viralicidic activity 2-like 2 OS=Homo sapiens GN=SKIV2L2 PE=1 SV=3	2	-0.327709330708819	4.99514305731913	NA	NA	NA	NA	-0.2341107507181	7.1752202761613	6.84751094545248	7.4093310268794	7.16763318993432	6.77346892790519	7.16834977219755	2.79552948666081	2.53427508727231	3.26303440583379	NA	NA	NA
P42704	LPPRC	Leucine-rich PPR motif-containing protein, mitochondrial OS=Homo sapiens GN=LRPPRC PE=1 SV=3	2	0.0155896000060967	8.45260049246788	NA	NA	NA	NA	-0.932111258824566	8.5697698611183	8.5853594611244	9.51747071994896	8.46124555679144	8.63024111857262	9.71375472159373	8.40650873069174	8.26869236892275	9.04940128355078	NA	NA	NA
P42765	THIM	3-ketoacyl-CoA thiolase, mitochondrial OS=Homo sapiens GN=ACAA2 PE=1 SV=2	1	-0.237059371609051	5.26594662941546	NA	NA	NA	NA	-0.274848313089013	5.77422229347891	5.53716292186986	6.04907060656793	5.77422229347891	5.53716292186986	6.04907060656793	NA	NA	NA	NA	NA	NA
P42766	RL35	60S ribosomal protein L35 OS=Homo sapiens GN=RPL35 PE=1 SV=2	3	0.386353919642827	10.8947014465804	1.73486361362196	0.0998910452749793	0.51312391694658	-5.64209192689277	-0.496192131126262	10.7068201025951	11.0931740222379	11.5893661533642	10.7367461944493	10.9546273508574	11.7860858071137	10.5273303832602	11.4657777358458	11.5723652593394	10.436845366639	10.4395786165739	10.9901090302029
P43034	LIS1	Platelet-activating factor acetylhydrolase IB subunit alpha OS=Homo sapiens GN=PAFAH1B1 PE=1 SV=2	1	0.0334932990168202	7.45104339799117	NA	NA	NA	NA	0.289993762977518	8.03255743956817	8.06605073858499	7.77605697560747	8.03255743956817	8.06605073858499	7.77605697560747	NA	NA	NA	NA	NA	NA
P43243	MATR3	Matrin-3 OS=Homo sapiens GN=MATR3 PE=1 SV=2	3	-0.058674469608146	11.84511965679	-0.314229974742101	0.756966802137432	0.939805162048106	-7.04865212391271	0.220893078887698	11.7222884883767	11.6636140187686	11.501395409489	11.6025232391766	11.4372096037927	11.287485652514	12.6879957852847	12.8300822316385	12.6112735050328	10.9373843300616	10.7845881102673	10.666464960313
P43246	MSH2	DNA mismatch repair protein Msh2 OS=Homo sapiens GN=MSH2 PE=1 SV=1	3	-0.512162849180209	7.67235250387245	-2.44234113077329	0.0251620440796201	0.232748907736486	-4.40257420619252	0.108286129750203	8.37869048286234	7.86652763368213	8.27040435311214	8.45444618513771	7.8260036285795	7.92179844174935	7.87449839308666	7.3112617672939	7.44761461647812	7.12972459069964	6.78491522550999	7.76439772144594
P43490	NAMPT	Nicotinamide phosphoribosyltransferase OS=Homo sapiens GN=NAMPT PE=1 SV=1	2	-0.461017093058161	6.72801717058914	NA	NA	NA	NA	0.373395590896796	8.12763707815884	7.66661998510068	7.75424148726205	8.044237975082	7.54931712215449	7.77191386785526	5.85049941375812	5.4233860805693	5.37603233919127	NA	NA	NA
P45880	VDAC2	Voltage-dependent anion-selective channel protein 2 OS=Homo sapiens GN=VDAC2 PE=1 SV=2	2	-0.0810531077831618	4.88318161869305	NA	NA	NA	NA	-0.441348312042448	6.65444640764369	6.57339329986053	7.09579471968614	6.89793186821487	6.67545303466906	7.46364113868267	2.74108170263844	2.80145432061792	3.05806905625553	NA	NA	NA
P45973	CBX5	Chromobox protein homolog 5 OS=Homo sapiens GN=CBX5 PE=1 SV=1	3	-0.498151970520125	10.0769783829286	-3.05267447997537	0.00686464570173019	0.0836028423667795	-3.17067466371679	0.988296904410099	11.3687336993588	10.8705817288386	10.3804367949487	11.2836299649737	10.9848100553403	10.0031966304859	10.48009774901	9.60633911134656	9.44773267662883	9.36668128196046	9.04480391769692	8.71458897559915
P45974	UBP5	Ubiquitin carboxyl-terminal hydrolase 5 OS=Homo sapiens GN=USP5 PE=1 SV=2	3	-0.432830801183943	8.80325852664538	-2.24928610350395	0.0372768501906848	0.301709506230855	-4.76525893542968	0.566168361023518	9.99662152554167	9.56379072435773	9.43045316451815	9.93166617464684	9.53841067618487	9.26722142494643	9.77826490710179	9.10770281263109	9.10551570690583	7.85442317571438	7.61974836509524	7.4931120425402
P46060	RAGP1	Ran GTPase-activating protein 1 OS=Homo sapiens GN=RANGAP1 PE=1 SV=1	3	-0.175003008549916	7.44924678197992	-0.674949139412882	0.508303797191005	0.843408036476673	-6.86442350117709	-4.822260495916	5.4510782724149	5.27607526386499	10.2733387683309	5.17791779219584	5.13808891432031	10.4470241707627	6.67373812234637	5.95668729524898	10.4387027579145	4.00898878322726	4.24085946255043	9.44169925684027
P46108	CRK	Adapter molecule crk OS=Homo sapiens GN=CRK PE=1 SV=2	1	-0.11071880398486	4.90934066468307	NA	NA	NA	NA	0.163298719106227	5.04314449170052	4.93242568771566	4.87984577259429	5.04314449170052	4.93242568771566	4.87984577259429	NA	NA	NA	NA	NA	NA
P46776	RL27A	60S ribosomal protein L27a OS=Homo sapiens GN=RPL27A PE=1 SV=2	3	0.235646215824007	9.52698368283279	1.70917919847173	0.104638197575179	0.531397905332773	-5.68185604743028	-0.585682074787421	9.38036885384412	9.61601506966812	10.2016971444555	9.34274139913981	9.52423386247646	10.367383547383	9.65648870922919	10.0219317678686	10.4592120359209	8.83293521066984	8.99293833616581	9.46955460756919
P46777	RL5	60S ribosomal protein L5 OS=Homo sapiens GN=RPL5 PE=1 SV=3	3	0.161791846224057	9.90265607417755	0.773678723765388	0.449184276839554	0.797308268583866	-6.79158607632374	-0.341085255240522	9.63080773145925	9.79259957768331	10.1336848329238	9.84771733941454	9.89437388878385	10.3363949781527	11.3206958034534	11.8186221186511	12.0292231276785	8.39580952025763	8.33660219436273	8.70723586168811
P46778	RL21	60S ribosomal protein L21 OS=Homo sapiens GN=RPL21 PE=1 SV=2	3	0.0418554136691061	10.9664810568565	0.205454374168316	0.839527624260202	0.95576991069623	-7.07817461555936	-0.220115842545061	10.7655831898711	10.8074386035402	11.0275544460853	10.8066129118374	10.7573483364643	11.2532439148777	10.7965031997852	11.1501053902451	11.346778851902	11.2506071953753	11.0718358212958	11.0396143088608
P46779	RL28	60S ribosomal protein L28 OS=Homo sapiens GN=RPL28 PE=1 SV=3	3	0.315708266347267	10.649534550222	1.67779671865764	0.110701088362052	0.541698112821969	-5.72986187710812	-0.267384745024305	10.264730173645	10.5804384399923	10.8478231850166	10.4701576999473	10.6542396292836	11.1341512504611	11.3643535602571	12.0722761868675	12.0208981117928	9.70412596561028	9.7592462087054	10.1328668976755
P46781	RS9	40S ribosomal protein S9 OS=Homo sapiens GN=RPS9 PE=1 SV=3	3	0.250593293736113	11.5031318523002	1.38154211936837	0.184056820981779	0.649365736480334	-6.14955053754492	-0.596635710315811	10.9826896219359	11.233282915672	11.8299186259878	10.9442100576316	11.1118808639707	12.0569110368728	12.2084913062557	12.773276109039	12.8040921176885	10.6970420180309	10.7163662901168	11.5304272395127
P46783	RS10	40S ribosomal protein S10 OS=Homo sapiens GN=RPS10 PE=1 SV=1	3	0.152705593854455	9.68743776285302	0.948480156434354	0.355472609273117	0.748515494323068	-6.64010587652039	-0.214513532690384	9.51789291759335	9.67059851144781	9.88511204413819	9.5894638929561	9.66880902429672	10.1308646977316	11.2193154797536	11.4953875168112	11.3387045522164	8.40240303452379	8.50510264768898	8.84327053692011
P46940	IQGA1	Ras GTPase-activating-like protein IQGAP1 OS=Homo sapiens GN=IQGAP1 PE=1 SV=1	3	0.148527973911307	6.20684624084669	0.500810028786293	0.622586176776308	0.904503940100506	-6.96969220563868	-0.397333172339042	4.20342924012737	4.35195721403867	4.74929038637772	4.15842936260448	4.48266392487501	5.42482613562904	10.3553746953873	10.8382528530348	10.8090847965523	4.30638724399158	3.94485844580754	4.22386380855312
P47756	CAPZB	F-actin-capping protein subunit beta OS=Homo sapiens GN=CAPZB PE=1 SV=4	2	0.208382393761548	8.14005217248464	NA	NA	NA	NA	-0.331298186208823	8.1946678040038	8.40305019776535	8.73434838397418	8.37752042085068	8.3435664491153	8.93815134381155	7.59117502144833	8.04189378070681	8.1099052584282	NA	NA	NA
P47914	RL29	60S ribosomal protein L29 OS=Homo sapiens GN=RPL29 PE=1 SV=2	3	0.361705276603589	10.086663562436	1.83492824700212	0.0831332607545502	0.463043323342548	-5.48321872439915	-0.60216304496295	9.41232491867674	9.77403019528033	10.3761932402433	9.47605180766067	9.87365283337265	10.6785749894853	9.85486838326024	10.4398605596001	11.0941436811908	10.010707919559	10.1132305473179	10.4605144045034
P48444	COPD	Coatomer subunit delta OS=Homo sapiens GN=ARCN1 PE=1 SV=1	3	0.0689619241560795	8.27474591399051	0.304141536609754	0.764515374311683	0.939805162048106	-7.05190558564835	-0.284125275373897	8.13098954761985	8.19995147177593	8.48407674714983	8.29343880395564	8.22936818394792	8.88093910444474	10.1501189937098	10.467227069539	10.4473932276521	6.93411206434354	6.88796038099035	7.10859912850205
P48552	NRIP1	Nuclear receptor-interacting protein 1 OS=Homo sapiens GN=NRIP1 PE=1 SV=2	3	1.91219014688906	10.4040286598003	8.42059519250805	1.19137575573601e-07	1.23426528294251e-05	7.81251050607602	1.55879448925636	10.7147105819106	12.6269007287996	11.0681062395433	10.8061640692846	12.8064215953888	10.8081137934873	10.7684561044343	12.7876897998086	11.1343575576976	7.89343155609979	9.61051077528854	8.58576735153193
P48643	TCPE	T-complex protein 1 subunit epsilon OS=Homo sapiens GN=CCT5 PE=1 SV=1	3	-0.0772692134654775	6.90324805425421	-0.381322173287773	0.70743725929664	0.922600241644191	-7.02435055774027	-0.603082870380698	7.77713680996422	7.69986759649874	8.38021968034492	7.92320012699156	7.58839340612143	8.49731011886337	9.67118720479182	9.92548026341446	10.1655351413779	3.27585844619138	3.12456446804244	4.01664912887555
P48729	KC1A	Casein kinase I isoform alpha OS=Homo sapiens GN=CSNK1A1 PE=1 SV=2	3	0.199723315612777	7.3570410438414	0.910273664382745	0.374732195781373	0.763546169611917	-6.67562056298303	0.344126890405048	7.98299139764186	8.18271471325463	7.83858782284959	8.01676849962988	8.21716146076421	8.28738258299049	9.66600837512339	9.95667692506334	9.69105802012165	4.8260036285795	4.93411206434354	4.09712917584382
P48735	IDHP	Isocitrate dehydrogenase [NADP], mitochondrial OS=Homo sapiens GN=IDH2 PE=1 SV=2	3	-0.317643701739744	8.02834512513402	-1.4282818517607	0.170368826306907	0.634264864734691	-6.08755622518995	0.118901436198696	8.78951626024781	8.47187255850806	8.67061482404911	8.70597790168252	8.61982695253064	8.92534249701422	8.52571654819596	7.69657017167944	8.16289479937478	8.456149034648	8.41851525509716	8.24290187954138
P49023	PAXI	Paxillin OS=Homo sapiens GN=PXN PE=1 SV=3	3	0.0386334251641847	7.4837332379911	0.0891827856850347	0.929995706090746	0.973806940419657	-7.0960952533221	-0.331005345455354	6.66733689655502	6.70597032171921	7.03697566717456	7.0702359720538	7.19546009354945	7.52277766952458	9.31033687433689	9.46609103179221	9.50493245834811	6.05729553468808	5.89221753122967	6.5190745650647
P49207	RL34	60S ribosomal protein L34 OS=Homo sapiens GN=RPL34 PE=1 SV=3	3	0.137151679328195	10.9218291293581	0.902326034565341	0.378825030097032	0.763546169611917	-6.68284129587375	-0.177734796346044	10.7216077851822	10.8587594645104	11.0364942608564	10.846139565524	10.894178973894	11.1327475783097	11.1854152786623	11.484628719267	11.5947977814845	10.7173214578187	10.7815236468287	10.9659903692337
P49327	FAS	Fatty acid synthase OS=Homo sapiens GN=FASN PE=1 SV=3	3	-0.0133461166474174	14.3404351810998	-0.0511172731590571	0.959796246418364	0.976767103427726	-7.09891073875572	0.74206764479414	14.9827472701072	14.9694011534597	14.240679625313	15.3063170525011	15.3746157346034	14.4363318404767	15.2856096656738	15.0396250175892	14.7436428103239	14.6147102548679	14.7523578709079	13.8004593878597
P49368	TCPG	T-complex protein 1 subunit gamma OS=Homo sapiens GN=CCT3 PE=1 SV=4	2	-0.216099869262765	10.3964847172907	NA	NA	NA	NA	0.101398963642586	10.3807798475141	10.1646799782514	10.2793808838715	10.4880983524257	10.1884828781697	10.3511206511323	10.878948621785	10.7463643575155	10.8131283957932	NA	NA	NA
P49411	EFTU	Elongation factor Tu, mitochondrial OS=Homo sapiens GN=TUFM PE=1 SV=2	3	-0.289129670843499	8.85370609449456	-1.43295592584407	0.169046674400271	0.634264864734691	-6.08126624089097	0.315516269060453	9.17632497722043	8.88719530637693	8.86080870815998	9.20659578375426	9.05876487124547	8.92353972448407	9.34245569495114	8.52297378113242	9.02523845490225	9.80652660680612	9.90645042060314	9.46025109894385
P49458	SRP09	Signal recognition particle 9 kDa protein OS=Homo sapiens GN=SRP9 PE=1 SV=2	1	-0.0624584958855579	7.61759535959907	NA	NA	NA	NA	-0.567731448830394	7.61271055815454	7.55025206226899	8.18044200698494	7.61271055815454	7.55025206226899	8.18044200698494	NA	NA	NA	NA	NA	NA
P49585	PCY1A	Choline-phosphate cytidylyltransferase A OS=Homo sapiens GN=PCYT1A PE=1 SV=2	2	-0.45771728330342	7.53733489140423	NA	NA	NA	NA	-0.00205110942138376	8.27673340814166	7.81901612483824	8.27878451756305	8.14352898861706	7.9237094932582	8.25313836969129	7.04079851843564	6.34518344718767	6.93529135620418	NA	NA	NA
P49588	SYAC	Alanine--tRNA ligase, cytoplasmic OS=Homo sapiens GN=AARS PE=1 SV=2	3	-0.0342196396963992	8.27104701608868	-0.146863065908909	0.884875937368475	0.964980495909201	-7.08897863676546	-0.293018626860937	6.94201032719931	6.90779068750291	7.23502895406024	7.08184480368069	7.07727352279373	7.77516344756075	10.1030723248791	10.1099798587199	10.1967865239894	8.24629949554554	8.14130432350254	8.33832253313803
P49711	CTCF	Transcriptional repressor CTCF OS=Homo sapiens GN=CTCF PE=1 SV=1	2	-0.135613610217542	8.08194681861935	NA	NA	NA	NA	0.211761328307308	7.09279531516762	6.95718170495008	6.88103398686031	7.19236327404641	6.89412482619525	6.7657241634237	8.61862147451455	8.64563270193063	8.62173792852265	NA	NA	NA
P49736	MCM2	DNA replication licensing factor MCM2 OS=Homo sapiens GN=MCM2 PE=1 SV=4	2	-0.729058969528327	7.00205222942999	NA	NA	NA	NA	0.810208866818411	8.65141403254616	7.92235506301783	7.84120516572775	8.4103302006177	7.95805550584251	7.98884696055231	6.72830926875256	5.72246602447109	5.52937477518112	NA	NA	NA
P49750	YLPM1	YLP motif-containing protein 1 OS=Homo sapiens GN=YLPM1 PE=1 SV=3	3	-0.0450955124949921	7.80240691234005	-0.182150543506358	0.857504530916368	0.961160378317377	-7.08290061455187	0.581889347466849	9.55015312279903	9.50505761030404	8.96826377533218	9.67366241747894	9.65285777414342	8.79879578382045	7.78107864165816	7.80099231816709	8.02113862068081	6.36582249306282	6.23142692240443	5.25496110529811
P49756	RBM25	RNA-binding protein 25 OS=Homo sapiens GN=RBM25 PE=1 SV=3	3	-0.315109644324737	8.98118420275057	-1.50995561231191	0.14844584359439	0.616749866852873	-5.97532749006711	-0.0636147844489106	9.91580298311948	9.60069333879474	9.97941776756839	9.7934871923297	9.49859280591557	9.89608367923331	9.87054086207076	9.45927059457988	9.49102273526666	7.31223469868352	7.07307041961431	7.78000069193074
P49773	HINT1	Histidine triad nucleotide-binding protein 1 OS=Homo sapiens GN=HINT1 PE=1 SV=2	2	-0.0124591582036597	7.67143938204816	NA	NA	NA	NA	0.173688999409734	8.50737492179151	8.49491576358785	8.33368592238178	8.52210508441175	8.32829024284227	8.30116953472056	NA	NA	NA	6.74031082629582	6.90920735145798	6.61386837716753
P49790	NU153	Nuclear pore complex protein Nup153 OS=Homo sapiens GN=NUP153 PE=1 SV=2	3	-0.0794546794823905	9.45539829474521	-0.23090075742667	0.820209474888813	0.950488832197775	-7.07225333492897	-0.438312390469321	10.7345362951115	10.6550816156292	11.1728486855809	10.5378354568816	10.5611447188258	11.0660026723028	10.9458513788286	10.6988286682351	11.2883552660779	4.78510211521048	4.77045152541255	5.22936818394792
P49902	5NTC	Cytosolic purine 5'-nucleotidase OS=Homo sapiens GN=NT5C2 PE=1 SV=1	3	0.187896119503124	6.4584556440824	0.498824495291069	0.623956752542489	0.904503940100506	-6.97071850279446	-0.0406034026396771	8.28525784095794	8.47315396046107	8.51375736310074	8.25310459360081	8.21362501684661	8.43680075985104	7.4763122454339	7.71070805359492	7.38407448322344	2.98576063321674	3.35453276031929	3.57980079560538
P49915	GUAA	GMP synthase [glutamine-hydrolyzing] OS=Homo sapiens GN=GMPS PE=1 SV=1	2	-0.640842350597682	8.37520927463149	NA	NA	NA	NA	0.40038107391057	10.6541525769691	10.0133102263714	10.2537715030586	10.4731403876356	10.1200341709389	10.4429879131157	6.7276287751389	5.79905029064018	5.95701910183759	NA	NA	NA
P49959	MRE11	Double-strand break repair protein MRE11A OS=Homo sapiens GN=MRE11A PE=1 SV=3	2	-0.684859752468729	4.83985481584952	NA	NA	NA	NA	0.92514378558838	5.32255731752337	4.63769756505464	4.39741353193499	5.36206905661847	4.45473992331257	4.28010791919274	5.08715972221553	4.62476935058396	4.3188332884645	NA	NA	NA
P50395	GDIB	Rab GDP dissociation inhibitor beta OS=Homo sapiens GN=GDI2 PE=1 SV=2	2	-0.0921374891172926	6.24490943828972	NA	NA	NA	NA	0.115642016207461	4.3241003398257	4.23196285070841	4.20845832361824	4.85477935274147	4.43295940727611	4.18246529805999	8.4204114195888	8.65795638681958	8.86144144185536	NA	NA	NA
P50402	EMD	Emerin OS=Homo sapiens GN=EMD PE=1 SV=1	3	0.0501419763284563	8.0668773384639	0.0946319748481392	0.92578545317728	0.973806940419657	-7.09555548232369	-0.567817298654059	7.12301763854243	7.17315961487088	7.74097691352494	7.47260381369413	7.41507775248516	8.29776787620591	6.62037694474684	6.79562224956333	7.2311525936261	9.00736772117618	9.04007440655402	9.42530583473267
P50570	DYN2	Dynamin-2 OS=Homo sapiens GN=DNM2 PE=1 SV=2	2	-0.054204156138832	8.53243203178138	NA	NA	NA	NA	-0.471454905505209	6.3029051452848	6.24870098914597	6.77436005079001	6.94669744547132	6.86869029248259	7.30892405145306	NA	NA	NA	9.70882524188187	9.67842408259294	10.2895084469105
P50750	CDK9	Cyclin-dependent kinase 9 OS=Homo sapiens GN=CDK9 PE=1 SV=3	3	0.0931041999390487	7.87400037080309	0.285757951642439	0.778332846561077	0.939805162048106	-7.0575639040406	1.43614389283543	10.0401445441333	10.1332487440723	8.69710485123692	10.3066801803002	10.3852461276543	8.28371676935638	8.28341913258315	8.18459201709416	6.23594583230658	7.57764462267244	7.87721839062447	7.61896225520371
P50914	RL14	60S ribosomal protein L14 OS=Homo sapiens GN=RPL14 PE=1 SV=4	3	0.341010534025408	8.74155643346394	1.86476574188695	0.0786388702266708	0.457695896375455	-5.43466374272304	-0.679329125474784	8.73980503687364	9.08081557089905	9.76014469637383	8.80406185868944	9.05198573190992	10.0189154859768	10.0633372952831	10.8310583647943	11.1532443880262	6.2045711442492	6.21195780359378	6.96082940271932
P50990	TCPQ	T-complex protein 1 subunit theta OS=Homo sapiens GN=CCT8 PE=1 SV=4	2	-0.265166669575773	8.96899085242076	NA	NA	NA	NA	-0.106176719637851	8.59140708563581	8.32624041606003	8.69758380527366	8.70790139671455	8.28837174658144	8.83309338728834	9.73616029409456	9.62535660507613	9.82332174279648	NA	NA	NA
P50991	TCPD	T-complex protein 1 subunit delta OS=Homo sapiens GN=CCT4 PE=1 SV=4	2	0.0500820526093335	6.63726273026788	NA	NA	NA	NA	-0.345197507757761	4.80940618316701	4.85948823577634	5.2046857435341	4.78135971352466	4.9792414398332	5.55129627883528	8.70303838898642	8.60532076789654	8.72366094440998	NA	NA	NA
P50995	ANX11	Annexin A11 OS=Homo sapiens GN=ANXA11 PE=1 SV=1	2	-0.159868596059379	8.52326165835504	NA	NA	NA	NA	0.0877911316103592	8.50533753839446	8.34546894233508	8.4175464067841	8.03188824036668	8.22506968647999	8.62505648264598	8.77023912664282	8.25732048841075	8.0014886211428	NA	NA	NA
P51114	FXR1	Fragile X mental retardation syndrome-related protein 1 OS=Homo sapiens GN=FXR1 PE=1 SV=3	2	0.330022823828522	6.51825678739461	NA	NA	NA	NA	-0.214075158991847	6.86643311055217	7.19645593438069	7.41053109337254	7.06647365282937	7.31443758371161	7.7359186163922	6.14305516721366	6.55513688398846	6.56180616929156	NA	NA	NA
P51452	DUS3	Dual specificity protein phosphatase 3 OS=Homo sapiens GN=DUSP3 PE=1 SV=1	1	0.125261596961119	3.85498475940224	NA	NA	NA	NA	0.78311971925046	3.67323334817626	3.79849494513738	3.01537522588692	3.67323334817626	3.79849494513738	3.01537522588692	NA	NA	NA	NA	NA	NA
P51532	SMCA4	Transcription activator BRG1 OS=Homo sapiens GN=SMARCA4 PE=1 SV=2	3	0.277545589829236	8.72569045412709	1.21294097682724	0.24086381766669	0.693236473591412	-6.35905813606081	0.0899489644699383	11.1740235479172	11.4515691377464	11.3616201732765	11.4509608266978	11.6040037910961	11.0990283868989	8.41574176829009	8.25674785001859	8.2473850449127	5.21390269850291	6.05249042186384	6.29698173775713
P51570	GALK1	Galactokinase OS=Homo sapiens GN=GALK1 PE=1 SV=1	3	-0.133462198635451	9.19342132166008	-0.509849128422463	0.616364643105146	0.904503940100506	-6.96496993263896	-0.468971064237799	9.59733703141274	9.46387483277729	10.0663080956505	9.76974340787364	9.66721294037707	9.99687695515294	9.06524301242558	8.8127044932413	8.7563895273287	8.68757564463474	8.64225803540924	10.1762087751657
P51610	HCFC1	Host cell factor 1 OS=Homo sapiens GN=HCFC1 PE=1 SV=2	2	-0.709008614717813	9.50634565292374	NA	NA	NA	NA	0.571379042894971	10.5892982511865	9.88028963646865	10.0179192082915	10.4240237822699	9.97590936668781	10.0927571409199	9.33572530691635	8.36582249306282	8.52423386247646	NA	NA	NA
P51659	DHB4	Peroxisomal multifunctional enzyme type 2 OS=Homo sapiens GN=HSD17B4 PE=1 SV=3	3	-0.0712203230504258	8.20167167668129	-0.287234810116959	0.777219925217483	0.939805162048106	-7.05712224383693	-0.391233226377166	7.96826656564545	7.89704624259502	8.35949979202261	8.18324545910203	8.29146674135183	8.41589263835986	9.61402618960949	9.10962547297338	9.45951944236677	7.67590664103686	7.85842510627188	8.77146588815324
P51665	PSMD7	26S proteasome non-ATPase regulatory subunit 7 OS=Homo sapiens GN=PSMD7 PE=1 SV=2	1	-0.382496865754994	6.76627593723027	NA	NA	NA	NA	-0.402306543952996	7.07857019028936	6.69607332453437	7.48087673424236	7.07857019028936	6.69607332453437	7.48087673424236	NA	NA	NA	NA	NA	NA
P51858	HDGF	Hepatoma-derived growth factor OS=Homo sapiens GN=HDGF PE=1 SV=1	3	-0.0426950509068078	10.3149524261167	-0.1756345947694	0.862545868682699	0.961160378317377	-7.0841207695688	-0.610028433423384	10.2305668941592	10.1878718432524	10.8405953275826	9.89873093588266	9.99475749652846	10.8332854355845	9.56232420733614	9.5765248372486	9.87152026232911	10.0912653585574	9.85295301527869	10.6776001041327
P51948	MAT1	CDK-activating kinase assembly factor MAT1 OS=Homo sapiens GN=MNAT1 PE=1 SV=1	2	-0.351124274444421	4.78935461908681	NA	NA	NA	NA	0.736653322266918	4.98661777072863	4.6354934962842	4.24996444846171	4.87563966162408	4.69009777391963	3.97727992349992	5.08047493963643	4.56376827845203	4.50552803322675	NA	NA	NA
P51991	ROA3	Heterogeneous nuclear ribonucleoprotein A3 OS=Homo sapiens GN=HNRNPA3 PE=1 SV=2	3	0.107559798347589	11.4796880957401	0.594827017029488	0.559378570400337	0.87276535984149	-6.91658293718958	0.181714890123542	11.3276032012465	11.4351629995941	11.2534481094705	11.1824475622232	11.1734139118978	11.1051368325578	11.7262881145975	12.1043881462735	11.7749752658556	10.2361850767141	10.1897980904063	10.0423433797937
P52209	6PGD	6-phosphogluconate dehydrogenase, decarboxylating OS=Homo sapiens GN=PGD PE=1 SV=3	3	-0.267567161242667	11.5810245620956	-2.29848633624617	0.0337585713854073	0.282282853236418	-4.67434101797361	0.210173083344428	11.4891574887233	11.2215903274807	11.2789844053789	11.4877000919321	11.2093315112397	11.4129024705572	12.4904372582432	12.1394165959037	12.1316411096426	11.6459414373842	11.4726291966881	11.4490159573265
P52272	HNRPM	Heterogeneous nuclear ribonucleoprotein M OS=Homo sapiens GN=HNRNPM PE=1 SV=3	3	0.0209255064359315	13.1140926835667	0.114229338138099	0.910323162973638	0.973806940419657	-7.09344170374536	0.241605351814423	13.1332374436741	13.15416295011	12.9125575982956	12.9614186861475	12.9297709235215	12.7361814389674	13.5603678092477	13.7245930262072	13.4926642053318	12.1816026404354	12.1118017054097	11.8125039553959
