Protein	Gene	Description	N	logFC	AveExpr	t	P.Value	adj.P.Val	B	logFCcontrol	FOXA1_45min	FOXA1_90min	IgG	PR590:FOXA1 45min	PR590:FOXA1 90min	PR590:IgG	PR622:FOXA1 45min	PR622:FOXA1 90min	PR622:IgG	PR650:FOXA1 45min	PR650:FOXA1 90min	PR650:IgG
P42166	LAP2A	Lamina-associated polypeptide 2, isoform alpha OS=Homo sapiens GN=TMPO PE=1 SV=2	3	-0.0155274317882039	8.85791652746507	-0.0817521620437337	0.935747890403507	0.998831774527715	-4.67640352308914	0.258452862672259	10.2381685788496	10.2226411470614	9.97971571617734	10.40589362064	10.5381334906935	10.1068993898496	10.4129780561704	10.2498753277714	10.0795609737896	6.32937991592285	6.31366047890376	6.18643264107723
P42224	STAT1	Signal transducer and activator of transcription 1-alpha/beta OS=Homo sapiens GN=STAT1 PE=1 SV=2	2	-0.519875742189165	6.35069080523388	NA	NA	NA	NA	-0.0387420339598434	3.61444199238376	3.0945662501946	3.65318402634361	2.8073549220576	3.08746284125034	4.10313791023111	10.6351869055762	9.31532750200514	9.41688798532238	NA	NA	NA
P42285	SK2L2	Superkiller viralicidic activity 2-like 2 OS=Homo sapiens GN=SKIV2L2 PE=1 SV=3	2	0.00138119392704983	4.99514305731913	NA	NA	NA	NA	0.135297489020669	7.54324732197302	7.54462851590007	7.4093310268794	7.31773561724565	7.67897733071106	7.16834977219755	3.38148115097292	3.02300182536162	3.26303440583379	NA	NA	NA
P42704	LPPRC	Leucine-rich PPR motif-containing protein, mitochondrial OS=Homo sapiens GN=LRPPRC PE=1 SV=3	2	-0.172647330579981	8.45260049246788	NA	NA	NA	NA	-1.1855592045647	8.33191151538427	8.15926418480429	9.51747071994896	8.59507095419544	8.28685475163332	9.71375472159373	7.79696664181967	7.75988818322184	9.04940128355078	NA	NA	NA
P42765	THIM	3-ketoacyl-CoA thiolase, mitochondrial OS=Homo sapiens GN=ACAA2 PE=1 SV=2	1	-0.291714452381299	5.26594662941546	NA	NA	NA	NA	-1.26733621571591	4.78173439085202	4.49001993847072	6.04907060656793	4.78173439085202	4.49001993847072	6.04907060656793	NA	NA	NA	NA	NA	NA
P42766	RL35	60S ribosomal protein L35 OS=Homo sapiens GN=RPL35 PE=1 SV=2	3	-0.109777618670694	10.8947014465804	-0.492939728417714	0.628027185945417	0.998831774527715	-4.65781488352828	-0.587410869831718	11.0019552835324	10.8921776648617	11.5893661533642	11.1781223824756	10.8227927319505	11.7860858071137	11.5484263031802	11.0518789479457	11.5723652593394	9.85977880150497	10.3823229512525	10.9901090302029
P43034	LIS1	Platelet-activating factor acetylhydrolase IB subunit alpha OS=Homo sapiens GN=PAFAH1B1 PE=1 SV=2	1	-0.141431548451326	7.45104339799117	NA	NA	NA	NA	-0.91665530578027	6.8594016698272	6.71797012137587	7.77605697560747	6.8594016698272	6.71797012137587	7.77605697560747	NA	NA	NA	NA	NA	NA
P43243	MATR3	Matrin-3 OS=Homo sapiens GN=MATR3 PE=1 SV=2	3	0.0309247947619458	11.84511965679	0.165617133684354	0.870308088809451	0.998831774527715	-4.67475352236824	0.567452136977529	12.0379227517046	12.0688475464665	11.501395409489	12.3443236517845	12.2847518191033	11.287485652514	12.9836489417202	13.1397488963727	12.6112735050328	10.8468335510019	10.8430798133164	10.666464960313
P43246	MSH2	DNA mismatch repair protein Msh2 OS=Homo sapiens GN=MSH2 PE=1 SV=1	3	0.0717407856348533	7.67235250387245	0.342108904990766	0.736239261223654	0.998831774527715	-4.6676666819103	0.157314470343724	8.35597803782101	8.42771882345586	8.27040435311214	8.43843544090579	8.71894868414885	7.92179844174935	7.53605290024021	7.67776997026047	7.44761461647812	7.41604349265402	7.20903553629527	7.76439772144594
P43490	NAMPT	Nicotinamide phosphoribosyltransferase OS=Homo sapiens GN=NAMPT PE=1 SV=1	2	-0.251528829313577	6.72801717058914	NA	NA	NA	NA	0.396791136201343	8.15103262346339	7.89950379414981	7.75424148726205	8.13123228207949	8.29979675336419	7.77191386785526	5.81029619736973	5.13867406745787	5.37603233919127	NA	NA	NA
P45880	VDAC2	Voltage-dependent anion-selective channel protein 2 OS=Homo sapiens GN=VDAC2 PE=1 SV=2	2	-0.565706869566363	4.88318161869305	NA	NA	NA	NA	-0.211642170997992	6.88415254868815	6.31844567912178	7.09579471968614	6.51862505733684	6.00353798983461	7.46364113868267	3.57980079560538	2.96347412397489	3.05806905625553	NA	NA	NA
P45973	CBX5	Chromobox protein homolog 5 OS=Homo sapiens GN=CBX5 PE=1 SV=1	3	-0.0635723810026949	10.0769783829286	-0.389571449281977	0.701433878491669	0.998831774527715	-4.66493767509908	0.947742752773177	11.3281795477218	11.2646071667191	10.3804367949487	11.3443949907111	11.4223801897883	10.0031966304859	10.3271756817359	10.2157756530203	9.44773267662883	9.3371758685863	9.1798735552167	8.71458897559915
P45974	UBP5	Ubiquitin carboxyl-terminal hydrolase 5 OS=Homo sapiens GN=USP5 PE=1 SV=2	3	0.279108636109161	8.80325852664538	1.45044016010653	0.164174817339563	0.998831774527715	-4.52569205070746	0.223216803926334	9.37456133233533	9.65366996844449	9.43045316451815	9.64374025426504	9.70840650537631	9.26722142494643	8.37314480578277	9.21332992151346	9.10551570690583	7.68128861779618	7.61376315928171	7.4931120425402
P46060	RAGP1	Ran GTPase-activating protein 1 OS=Homo sapiens GN=RANGAP1 PE=1 SV=1	3	-0.00963694371981383	7.44924678197992	-0.0371676288548118	0.970761313961824	0.998831774527715	-4.67682578112605	-1.21254502486129	9.06079374346961	9.0511567997498	10.2733387683309	9.06069593168755	9.07799827475633	10.4470241707627	9.9140647349877	10.0718070971324	10.4387027579145	7.71503044425833	7.51107490788541	9.44169925684027
P46108	CRK	Adapter molecule crk OS=Homo sapiens GN=CRK PE=1 SV=2	1	0.222392421336448	4.90934066468307	NA	NA	NA	NA	0.257657751155645	4.91511110241349	5.13750352374993	4.87984577259429	4.91511110241349	5.13750352374993	4.87984577259429	NA	NA	NA	NA	NA	NA
P46776	RL27A	60S ribosomal protein L27a OS=Homo sapiens GN=RPL27A PE=1 SV=2	3	-0.0619660041071342	9.52698368283279	-0.449449208687601	0.658483862821731	0.998831774527715	-4.66100682337016	-0.59348052947041	9.60821661498514	9.546250610878	10.2016971444555	9.80050705631016	9.42367120558156	10.367383547383	9.90279500491093	10.0079483107663	10.4592120359209	8.81240654124082	8.89819107379261	9.46955460756919
P46777	RL5	60S ribosomal protein L5 OS=Homo sapiens GN=RPL5 PE=1 SV=3	3	-0.156716141798972	9.90265607417755	-0.749407015311231	0.463314568073136	0.998831774527715	-4.63344677742665	-0.529012950770314	9.60467188215351	9.44795574035454	10.1336848329238	9.4993476328766	9.2252074369435	10.3363949781527	12.1448357467609	11.628067924111	12.0292231276785	7.84163173557085	8.16239132875691	8.70723586168811
P46778	RL21	60S ribosomal protein L21 OS=Homo sapiens GN=RPL21 PE=1 SV=2	3	-0.109003013951089	10.9664810568565	-0.535059722281785	0.59917083781007	0.998831774527715	-4.6544571164452	-0.253719761556223	10.773834684529	10.6648316705779	11.0275544460853	10.7868471968981	10.6173953090593	11.2532439148777	11.6009515963345	11.085970312194	11.346778851902	10.4906789977392	10.8481031278653	11.0396143088608
P46779	RL28	60S ribosomal protein L28 OS=Homo sapiens GN=RPL28 PE=1 SV=3	3	-0.0403250720091872	10.649534550222	-0.214303142199726	0.832724715635022	0.998831774527715	-4.67328534555875	-0.57487986531337	10.2729433197032	10.232618247694	10.8478231850166	10.2297630031326	9.94988922688433	11.1341512504611	11.9579156347656	11.8315758718196	12.0208981117928	9.37559802609107	9.66083634925777	10.1328668976755
P46781	RS9	40S ribosomal protein S9 OS=Homo sapiens GN=RPS9 PE=1 SV=3	3	0.0529375886183008	11.5031318523002	0.291849423755902	0.773745681572663	0.998831774527715	-4.67017909109851	-0.732017728276118	11.0449633090934	11.0979008977117	11.8299186259878	11.3632821716763	10.8903239989727	12.0569110368728	12.2252913721832	12.3378269514369	12.8040921176885	10.4479908995313	10.967226258836	11.5304272395127
P46783	RS10	40S ribosomal protein S10 OS=Homo sapiens GN=RPS10 PE=1 SV=1	3	-0.0476078242519211	9.68743776285302	-0.295700212770196	0.770850262412771	0.998831774527715	-4.67000041595994	-0.639396737168376	9.24571530696982	9.1981074827179	9.88511204413819	9.4039250254244	9.00886876700195	10.1308646977316	10.9985954663761	10.8989468241662	11.3387045522164	7.99212908356241	8.34401051143901	8.84327053692011
P46940	IQGA1	Ras GTPase-activating-like protein IQGAP1 OS=Homo sapiens GN=IQGAP1 PE=1 SV=1	3	-0.277471065128156	6.20684624084669	-0.935583300942186	0.361896794982692	0.998831774527715	-4.61020171788204	-0.741449576291179	4.00784081008654	3.73036974495838	4.74929038637772	3.85513544185617	3.2683916160033	5.42482613562904	10.559206355365	10.4610043174978	10.8090847965523	3.81908421463971	3.67161688297534	4.22386380855312
P47756	CAPZB	F-actin-capping protein subunit beta OS=Homo sapiens GN=CAPZB PE=1 SV=4	2	-0.422871745042606	8.14005217248464	NA	NA	NA	NA	-0.268610150875743	8.46573823309843	8.04286648805583	8.73434838397418	8.26202771048844	8.0468121970929	8.93815134381155	8.24880858999983	7.61828061331015	8.1099052584282	NA	NA	NA
P47914	RL29	60S ribosomal protein L29 OS=Homo sapiens GN=RPL29 PE=1 SV=2	3	-0.220308592515202	10.086663562436	-1.11762389329604	0.27845394414908	0.998831774527715	-4.58342672920226	-0.61195060201875	9.76424263822453	9.54393404570933	10.3761932402433	9.69040961224095	9.45736622044248	10.6785749894853	10.8596346157394	10.4555400564367	11.0941436811908	9.84733704114289	9.82354921469845	10.4605144045034
P48444	COPD	Coatomer subunit delta OS=Homo sapiens GN=ARCN1 PE=1 SV=1	3	-0.0336865224730891	8.27474591399051	-0.148567065571083	0.883550469675604	0.998831774527715	-4.67517924276287	-0.916781835641904	7.56729491150792	7.53360838903483	8.48407674714983	7.44897172526474	7.27066242020298	8.88093910444474	10.2562508177756	10.0990189910192	10.4473932276521	5.98136341063285	6.21584497503173	7.10859912850205
P48552	NRIP1	Nuclear receptor-interacting protein 1 OS=Homo sapiens GN=NRIP1 PE=1 SV=2	3	-0.108060822739501	10.4040286598003	-0.475860858261971	0.639909829722997	0.998831774527715	-4.65910189716282	-0.253613998811272	10.814492240732	10.7064314179925	11.0681062395433	10.5879984635612	10.5486155192391	10.8081137934873	11.3468698515796	11.254353782603	11.1343575576976	7.8325283911422	7.64024493622235	8.58576735153193
P48643	TCPE	T-complex protein 1 subunit epsilon OS=Homo sapiens GN=CCT5 PE=1 SV=1	3	0.0565554121609022	6.90324805425421	0.279099937855796	0.783356245207289	0.998831774527715	-4.67075422966668	-0.735100335879785	7.58856393230423	7.64511934446513	8.38021968034492	7.66858112038878	7.59074742955401	8.49731011886337	9.74563831319309	9.58227641720292	10.1655351413779	2.89030771141291	3.30116953472056	4.01664912887555
P48729	KC1A	Casein kinase I isoform alpha OS=Homo sapiens GN=CSNK1A1 PE=1 SV=2	3	0.109415042167929	7.3570410438414	0.49867803900218	0.624057904567952	0.998831774527715	-4.65737277697759	-0.170183789030163	7.5589889916515	7.66840403381942	7.83858782284959	7.38388939972246	7.4464925629298	8.28738258299049	9.67212222293668	9.65535182861255	9.69105802012165	4.18076166270254	4.46317402032311	4.09712917584382
P48735	IDHP	Isocitrate dehydrogenase [NADP], mitochondrial OS=Homo sapiens GN=IDH2 PE=1 SV=2	3	-0.098596517137354	8.02834512513402	-0.443338291622972	0.662814746824904	0.998831774527715	-4.66143272651722	-0.817069971409048	7.85354485264006	7.75494833550271	8.67061482404911	7.89672162603398	7.63133298621131	8.92534249701422	7.60166468448467	7.3780780559955	8.16289479937478	7.38154295118458	7.57472866808436	8.24290187954138
P49023	PAXI	Paxillin OS=Homo sapiens GN=PXN PE=1 SV=3	3	-0.239932952035826	7.4837332379911	-0.553869840669105	0.586996190591912	0.998831774527715	-4.65280789588201	-0.352865339068686	6.68411032810588	6.44417737607005	7.03697566717456	5.96809075204526	5.98852239473747	7.52277766952458	9.41172282195135	8.93008257035084	9.50493245834811	7.10837510173472	6.84978485453554	6.5190745650647
P49207	RL34	60S ribosomal protein L34 OS=Homo sapiens GN=RPL34 PE=1 SV=3	3	-0.0497128758955423	10.9218291293581	-0.327062872240326	0.747401053640703	0.998831774527715	-4.66845970624658	-0.408484904094941	10.6280093567615	10.5782964808659	11.0364942608564	10.6349860295245	10.459109552548	11.1327475783097	11.6015652049692	11.4237162201697	11.5947977814845	10.2315297822493	10.4361166163387	10.9659903692337
P49327	FAS	Fatty acid synthase OS=Homo sapiens GN=FASN PE=1 SV=3	3	0.0169900242213821	14.3404351810998	0.0650738886859232	0.948833955373412	0.998831774527715	-4.67659852101815	-0.67576079468572	13.5479288064059	13.5649188306273	14.240679625313	13.2605793541422	13.1723583012009	14.4363318404767	14.3784598536571	14.4142213434601	14.7436428103239	13.2631423741398	13.3665720099422	13.8004593878597
P49368	TCPG	T-complex protein 1 subunit gamma OS=Homo sapiens GN=CCT3 PE=1 SV=4	2	-0.107554114890858	10.3964847172907	NA	NA	NA	NA	-0.355321795805338	9.92405908806619	9.81650497317533	10.2793808838715	9.93621726687803	9.7675696776268	10.3511206511323	10.5173881884368	10.4709275479063	10.8131283957932	NA	NA	NA
P49411	EFTU	Elongation factor Tu, mitochondrial OS=Homo sapiens GN=TUFM PE=1 SV=2	3	-0.134410430654508	8.85370609449456	-0.666151704665012	0.513779620811734	0.998831774527715	-4.64236908923761	-0.767447830887503	8.09336087727248	7.95895044661797	8.86080870815998	8.07127080774775	7.82518595448929	8.92353972448407	8.1858311569495	8.18869480546215	9.02523845490225	8.84958382097039	8.68957373375269	9.46025109894385
P49458	SRP09	Signal recognition particle 9 kDa protein OS=Homo sapiens GN=SRP9 PE=1 SV=2	1	0.0998002977493835	7.61759535959907	NA	NA	NA	NA	-0.660019758458493	7.42062195077706	7.52042224852645	8.18044200698494	7.42062195077706	7.52042224852645	8.18044200698494	NA	NA	NA	NA	NA	NA
P49585	PCY1A	Choline-phosphate cytidylyltransferase A OS=Homo sapiens GN=PCYT1A PE=1 SV=2	2	-0.20693788009617	7.53733489140423	NA	NA	NA	NA	0.314027476267237	8.59281199383028	8.38587411373411	8.27878451756305	8.42994468142028	8.46740176520507	8.25313836969129	7.38653999700966	6.93520715303254	6.93529135620418	NA	NA	NA
P49588	SYAC	Alanine--tRNA ligase, cytoplasmic OS=Homo sapiens GN=AARS PE=1 SV=2	3	-0.148936647629005	8.27104701608868	-0.639202893164659	0.530758899537083	0.998831774527715	-4.64505284290981	-0.730472628278191	6.50455632578205	6.35561967815305	7.23502895406024	6.30508458472395	6.10837510173472	7.77516344756075	10.1113499528603	9.64634012291871	10.1967865239894	7.70242008226933	7.91732945231317	8.33832253313803
P49711	CTCF	Transcriptional repressor CTCF OS=Homo sapiens GN=CTCF PE=1 SV=1	2	-0.0216063172018233	8.08194681861935	NA	NA	NA	NA	0.741513958789216	7.62254794564953	7.60094162844771	6.88103398686031	7.61365793372162	7.59629626347463	6.7657241634237	9.25683207580316	9.2309811116465	8.62173792852265	NA	NA	NA
P49736	MCM2	DNA replication licensing factor MCM2 OS=Homo sapiens GN=MCM2 PE=1 SV=4	2	-0.225986909102017	7.00205222942999	NA	NA	NA	NA	0.484447415178257	8.325652580906	8.09966567180398	7.84120516572775	8.06781846486978	8.32089723021979	7.98884696055231	6.41929810122016	5.71424551766612	5.52937477518112	NA	NA	NA
P49750	YLPM1	YLP motif-containing protein 1 OS=Homo sapiens GN=YLPM1 PE=1 SV=3	3	-0.0133297721338739	7.80240691234005	-0.0538418371289308	0.957655505467826	0.998831774527715	-4.67670490071516	0.522407016260628	9.49067079159281	9.47734101945893	8.96826377533218	9.39775102058183	9.31579651071597	8.79879578382045	8.46244384496722	8.48580056374447	8.02113862068081	5.78192169303221	5.80053016771918	5.25496110529811
P49756	RBM25	RNA-binding protein 25 OS=Homo sapiens GN=RBM25 PE=1 SV=3	3	-0.0248781527831738	8.98118420275057	-0.11921217612811	0.906430444746513	0.998831774527715	-4.6758043672276	0.104075465351894	10.0834932329203	10.0586150801371	9.97941776756839	10.1376133025764	10.2561075733119	9.89608367923331	10.1255979701371	10.0158530713368	9.49102273526666	7.21612222977283	7.13273839948814	7.78000069193074
P49773	HINT1	Histidine triad nucleotide-binding protein 1 OS=Homo sapiens GN=HINT1 PE=1 SV=2	2	-0.322876477171285	7.67143938204816	NA	NA	NA	NA	0.513991596184999	8.84767751856678	8.5248010413955	8.33368592238178	8.78271745612226	8.70150450173874	8.30116953472056	NA	NA	NA	7.16030364813583	6.59576364817679	6.61386837716753
P49790	NU153	Nuclear pore complex protein Nup153 OS=Homo sapiens GN=NUP153 PE=1 SV=2	3	-0.161217058817979	9.45539829474521	-0.468507849174844	0.645505542324922	0.998831774527715	-4.65958493068996	1.1834604303407	12.3563091159216	12.1950920571036	11.1728486855809	12.5288220982788	12.1975282661432	11.0660026723028	13.0302323608345	13.2804290256474	11.2883552660779	5.57505295423735	5.17249894510614	5.22936818394792
P49902	5NTC	Cytosolic purine 5'-nucleotidase OS=Homo sapiens GN=NT5C2 PE=1 SV=1	3	-0.0991407468714396	6.4584556440824	-0.263197734746743	0.795393625509688	0.998831774527715	-4.67143614638645	0.378480775904874	8.89223813900562	8.79309739213418	8.51375736310074	8.81313985089045	8.71380380871511	8.43680075985104	9.02571304515807	8.39443207031923	7.38407448322344	2.69726547034595	3.13046024674581	3.57980079560538
P49915	GUAA	GMP synthase [glutamine-hydrolyzing] OS=Homo sapiens GN=GMPS PE=1 SV=1	2	-0.257225955073514	8.37520927463149	NA	NA	NA	NA	0.556722723484745	10.8104942265433	10.5532682714698	10.2537715030586	10.553533303029	10.6576246946602	10.4429879131157	6.95991915889379	6.34137585711558	5.95701910183759	NA	NA	NA
P49959	MRE11	Double-strand break repair protein MRE11A OS=Homo sapiens GN=MRE11A PE=1 SV=3	2	0.185100673470932	4.83985481584952	NA	NA	NA	NA	0.897973767325711	5.11028662578977	5.2953872992607	4.39741353193499	5.33219643034119	5.54975716944809	4.28010791919274	4.6924909650256	4.84513157286056	4.3188332884645	NA	NA	NA
P50395	GDIB	Rab GDP dissociation inhibitor beta OS=Homo sapiens GN=GDI2 PE=1 SV=2	2	0.113505387366782	6.24490943828972	NA	NA	NA	NA	-0.541699258383094	3.55325367786837	3.66675906523515	4.20845832361824	3.21501289097085	3.54048787158055	4.18246529805999	8.51848455744474	8.42002035156861	8.86144144185536	NA	NA	NA
P50402	EMD	Emerin OS=Homo sapiens GN=EMD PE=1 SV=1	3	0.152701066043001	8.0668773384639	0.288189746379512	0.776911689683883	0.998831774527715	-4.67030659946911	0.0218941563616255	7.61017000384357	7.76287106988657	7.74097691352494	7.50484735614836	7.26222910576215	8.29776787620591	5.88403965648048	6.91109233158713	7.2311525936261	11.1729185628917	10.8465873363003	9.42530583473267
P50570	DYN2	Dynamin-2 OS=Homo sapiens GN=DNM2 PE=1 SV=2	2	-0.227390402991385	8.53243203178138	NA	NA	NA	NA	0.0544750792273785	6.82883513001739	6.60144472702601	6.77436005079001	6.00128754586046	5.96479466872694	7.30892405145306	NA	NA	NA	11.7060951109579	11.2878071821087	10.2895084469105
P50750	CDK9	Cyclin-dependent kinase 9 OS=Homo sapiens GN=CDK9 PE=1 SV=3	3	0.0716729998296479	7.87400037080309	0.21998072732269	0.828366917246045	0.998831774527715	-4.67308984347074	-0.190544406753624	8.43488744465365	8.50656044448329	8.69710485123692	8.29744037057674	8.4391184859466	8.28371676935638	6.11983043576876	6.25293570128597	6.23594583230658	6.93470183077137	6.87493744937323	7.61896225520371
P50914	RL14	60S ribosomal protein L14 OS=Homo sapiens GN=RPL14 PE=1 SV=4	3	0.0769510077170477	8.74155643346394	0.420795220899942	0.678896399480888	0.998831774527715	-4.66295538417262	-0.64888834719067	9.03430534146612	9.11125634918316	9.76014469637383	9.06046434086261	9.00802837375593	10.0189154859768	10.767049386965	10.6903410135933	11.1532443880262	6.12795748417161	6.48795484780114	6.96082940271932
P50990	TCPQ	T-complex protein 1 subunit theta OS=Homo sapiens GN=CCT8 PE=1 SV=4	2	-0.270186921179594	8.96899085242076	NA	NA	NA	NA	-0.448307369879275	8.24927643539438	7.97908951421479	8.69758380527366	8.24521312874655	8.07586111799459	8.83309338728834	9.51458726157972	9.14356542997249	9.82332174279648	NA	NA	NA
P50991	TCPD	T-complex protein 1 subunit delta OS=Homo sapiens GN=CCT4 PE=1 SV=4	2	-0.283497587861959	6.63726273026788	NA	NA	NA	NA	-0.585448604616098	4.619237138918	4.33573955105604	5.2046857435341	4.53471974594153	4.29593288635442	5.55129627883528	8.56934026807153	8.24113195193473	8.72366094440998	NA	NA	NA
P50995	ANX11	Annexin A11 OS=Homo sapiens GN=ANXA11 PE=1 SV=1	2	0.00671811825161939	8.52326165835504	NA	NA	NA	NA	0.488386530738882	8.89921481927137	8.90593293752299	8.4175464067841	9.15990736767313	9.05694731462959	8.62505648264598	8.42997456109017	8.54637085063696	8.0014886211428	NA	NA	NA
P51114	FXR1	Fragile X mental retardation syndrome-related protein 1 OS=Homo sapiens GN=FXR1 PE=1 SV=3	2	-0.0286938279988105	6.51825678739461	NA	NA	NA	NA	-1.08903898386688	6.32149210950566	6.29279828150685	7.41053109337254	6.13031314554346	6.00048296436568	7.7359186163922	5.98933367240654	6.06177619758669	6.56180616929156	NA	NA	NA
P51452	DUS3	Dual specificity protein phosphatase 3 OS=Homo sapiens GN=DUSP3 PE=1 SV=1	1	-0.013827853855287	3.85498475940224	NA	NA	NA	NA	1.15225796404741	4.16763318993432	4.15380533607904	3.01537522588692	4.16763318993432	4.15380533607904	3.01537522588692	NA	NA	NA	NA	NA	NA
P51532	SMCA4	Transcription activator BRG1 OS=Homo sapiens GN=SMARCA4 PE=1 SV=2	3	0.220397973033046	8.72569045412709	0.96319214751683	0.34824013719806	0.998831774527715	-4.60638710637657	0.456270177987422	11.5974923782308	11.8178903512639	11.3616201732765	11.5897481075565	11.7731980910299	11.0990283868989	8.2236569853801	8.78262385971371	8.2473850449127	6.53760669149529	6.45638375278744	6.29698173775713
P51570	GALK1	Galactokinase OS=Homo sapiens GN=GALK1 PE=1 SV=1	3	0.130005599565104	9.19342132166008	0.496644310568861	0.62546332111333	0.998831774527715	-4.65753002109024	-0.470673067736865	9.46562942834857	9.59563502791367	10.0663080956505	9.33088487476407	9.40512626399348	9.99687695515294	8.50963363986248	8.82745612811411	8.7563895273287	9.2869207411149	9.28487366232917	10.1762087751657
P51610	HCFC1	Host cell factor 1 OS=Homo sapiens GN=HCFC1 PE=1 SV=2	2	0.0255806065531168	9.50634565292374	NA	NA	NA	NA	0.363682357203539	10.3560209589419	10.381601565495	10.0179192082915	10.2398116021114	10.44316556851	10.0927571409199	9.05338290258571	8.90119014929342	8.52423386247646	NA	NA	NA
P51659	DHB4	Peroxisomal multifunctional enzyme type 2 OS=Homo sapiens GN=HSD17B4 PE=1 SV=3	3	0.0355105607093362	8.20167167668129	0.1432157104268	0.887714228188071	0.998831774527715	-4.67530337708623	-1.14887617099926	7.17511306031402	7.21062362102336	8.35949979202261	6.99030660379616	6.9226905808216	8.41589263835986	8.81985974678364	8.72565839506089	9.45951944236677	7.28355142317431	7.55190047999961	8.77146588815324
P51665	PSMD7	26S proteasome non-ATPase regulatory subunit 7 OS=Homo sapiens GN=PSMD7 PE=1 SV=2	1	0.042893626917353	6.76627593723027	NA	NA	NA	NA	-0.973875001478233	6.46410810584677	6.50700173276412	7.48087673424236	6.46410810584677	6.50700173276412	7.48087673424236	NA	NA	NA	NA	NA	NA
P51858	HDGF	Hepatoma-derived growth factor OS=Homo sapiens GN=HDGF PE=1 SV=1	3	0.111555939533391	10.3149524261167	0.458907574014453	0.651805094940437	0.998831774527715	-4.66033660215031	0.318279388031591	11.0473187760808	11.1588747156142	10.8405953275826	11.2821990069786	11.527602670887	10.8332854355845	10.4365777052207	10.3452705867841	9.87152026232911	10.2837994353416	10.46437070847	10.6776001041327
P51948	MAT1	CDK-activating kinase assembly factor MAT1 OS=Homo sapiens GN=MNAT1 PE=1 SV=1	2	-0.154674343740268	4.78935461908681	NA	NA	NA	NA	0.929724196015951	5.17968864447766	5.02501430073739	4.24996444846171	4.97793405864642	5.32141275462795	3.97727992349992	5.36432229011215	4.71149490665009	4.50552803322675	NA	NA	NA
P51991	ROA3	Heterogeneous nuclear ribonucleoprotein A3 OS=Homo sapiens GN=HNRNPA3 PE=1 SV=2	3	-0.171759409258687	11.4796880957401	-0.949863597976724	0.35478815189857	0.998831774527715	-4.60824005587602	1.12910095049864	12.3825490599692	12.2107896507105	11.2534481094705	12.5417344830295	12.4773390695411	11.1051368325578	12.9523889532429	12.532646397241	11.7749752658556	10.8156348934305	10.7844946351448	10.0423433797937
P52209	6PGD	6-phosphogluconate dehydrogenase, decarboxylating OS=Homo sapiens GN=PGD PE=1 SV=3	3	0.0122030452735906	11.5810245620956	0.104828009131147	0.9176740035635	0.998831774527715	-4.67606079633392	-0.2452219477137	11.0215594123916	11.0337624576652	11.2789844053789	11.030322282644	11.0702838975042	11.4129024705572	11.9373764476667	11.8097021065353	12.1316411096426	11.2535858282536	11.3779076903456	11.4490159573265
P52272	HNRPM	Heterogeneous nuclear ribonucleoprotein M OS=Homo sapiens GN=HNRNPM PE=1 SV=3	3	0.0906009597661921	13.1140926835667	0.494577643817393	0.626893014956364	0.998831774527715	-4.65768918658912	0.790701862011094	13.6126585005405	13.7032594603067	12.9125575982956	13.9502740321182	13.8803501748616	12.7361814389674	13.8214771855439	14.2223766072695	13.4926642053318	12.3699010887677	12.3107284035973	11.8125039553959
P52294	IMA5	Importin subunit alpha-5 OS=Homo sapiens GN=KPNA1 PE=1 SV=3	2	0.441634921479989	5.69469595214995	NA	NA	NA	NA	0.0826969051215736	3.53583276388391	3.9774676853639	3.89477078024233	3.53960196732128	4.04689013216252	3.58839340612143	7.0951709363856	7.47115261450434	7.76425553030229	NA	NA	NA
P52298	NCBP2	Nuclear cap-binding protein subunit 2 OS=Homo sapiens GN=NCBP2 PE=1 SV=1	1	0.16843477791457	5.54560999249517	NA	NA	NA	NA	-0.777379430479177	5.55129627883528	5.71973105674985	6.49711048722903	5.55129627883528	5.71973105674985	6.49711048722903	NA	NA	NA	NA	NA	NA
P52597	HNRPF	Heterogeneous nuclear ribonucleoprotein F OS=Homo sapiens GN=HNRNPF PE=1 SV=3	3	0.0329699589213828	11.2641718646242	0.230132506357657	0.820589341464095	0.998831774527715	-4.67272766625508	0.721790651828289	11.7468652261931	11.7798351851145	11.0580445332862	11.9765794657128	11.8781357810882	10.826469041544	11.8678082338583	12.1090867331675	11.4850278284084	10.7136135868157	10.6696886488952	10.1800423377136
P52701	MSH6	DNA mismatch repair protein Msh6 OS=Homo sapiens GN=MSH6 PE=1 SV=2	3	0.130821521379563	6.04948901628604	0.581499396660641	0.568130462885812	0.998831774527715	-4.65045541379273	0.660828712806826	4.38381923348541	4.51464075486497	3.85381204205814	4.36006322377413	4.80293173502342	3.71620703399941	5.67404090209652	5.59138876988059	5.29960053506522	8.41344659860423	8.44569478370957	7.84172158112846
P52788	SPSY	Spermine synthase OS=Homo sapiens GN=SMS PE=1 SV=2	3	-0.141295199597418	7.11318468048247	-0.55889167217815	0.583137184253762	0.998831774527715	-4.65244247252708	0.382111238220147	7.11536229367496	6.97406709407755	6.73325105545482	6.75049166039196	6.75049166039196	7.09773117670417	7.67877617412388	7.41453423941366	7.32244325112954	7.7762450162791	7.61660135219707	6.6390047083008
