Protein	Gene	Description	N	logFC	AveExpr	t	P.Value	adj.P.Val	B	logFCcontrol	ER_45min	ER_90min	IgG	PR590:ER 45min	PR590:ER 90min	PR590:IgG	PR622:ER 45min	PR622:ER 90min	PR622:IgG	PR650:ER 45min	PR650:ER 90min	PR650:IgG
P49411	EFTU	Elongation factor Tu, mitochondrial OS=Homo sapiens GN=TUFM PE=1 SV=2	3	0.081218992378389	8.85370609449456	0.402529550426852	0.692044512313709	0.998148607345206	-4.66413293502429	0.107605590595343	8.88719530637693	8.96841429875532	8.86080870815998	9.05876487124547	9.13629540501286	8.92353972448407	8.52297378113242	8.74319949116176	9.02523845490225	9.90645042060314	9.85235115394157	9.46025109894385
P49458	SRP09	Signal recognition particle 9 kDa protein OS=Homo sapiens GN=SRP9 PE=1 SV=2	1	-0.00910011931151367	7.61759535959907	NA	NA	NA	NA	-0.630189944715952	7.55025206226899	7.54115194295747	8.18044200698494	7.55025206226899	7.54115194295747	8.18044200698494	NA	NA	NA	NA	NA	NA
P49585	PCY1A	Choline-phosphate cytidylyltransferase A OS=Homo sapiens GN=PCYT1A PE=1 SV=2	2	-0.0646834697894718	7.53733489140423	NA	NA	NA	NA	-0.459768392724804	7.81901612483824	7.75433265504877	8.27878451756305	7.9237094932582	7.84306859349567	8.25313836969129	6.34518344718767	6.29645740737124	6.93529135620418	NA	NA	NA
P49588	SYAC	Alanine--tRNA ligase, cytoplasmic OS=Homo sapiens GN=AARS PE=1 SV=2	3	-0.0761861056636164	8.27104701608868	-0.326973783379612	0.747467317977825	0.998148607345206	-4.66846429798832	-0.327238266557337	6.90779068750291	6.83160458183929	7.23502895406024	7.07727352279373	6.8187191140327	7.77516344756075	10.1099798587199	10.1202563946797	10.1967865239894	8.14130432350254	8.16102387931294	8.33832253313803
P49711	CTCF	Transcriptional repressor CTCF OS=Homo sapiens GN=CTCF PE=1 SV=1	2	0.0618647430290995	8.08194681861935	NA	NA	NA	NA	0.138012461118865	6.95718170495008	7.01904644797918	6.88103398686031	6.89412482619525	7.05109238618319	6.7657241634237	8.64563270193063	8.61239462800089	8.62173792852265	NA	NA	NA
P49736	MCM2	DNA replication licensing factor MCM2 OS=Homo sapiens GN=MCM2 PE=1 SV=4	2	-0.179041410247272	7.00205222942999	NA	NA	NA	NA	0.0811498972900839	7.92235506301783	7.74331365277056	7.84120516572775	7.95805550584251	7.77422229347891	7.98884696055231	5.72246602447109	5.54821641634014	5.52937477518112	NA	NA	NA
P49750	YLPM1	YLP motif-containing protein 1 OS=Homo sapiens GN=YLPM1 PE=1 SV=3	3	-0.0824836819909152	7.80240691234005	-0.333169459083523	0.742863826678914	0.998148607345206	-4.66814205075334	0.536793834971856	9.50505761030404	9.42257392831312	8.96826377533218	9.65285777414342	9.6018105753671	8.79879578382045	7.80099231816709	7.80117713690176	8.02113862068081	6.23142692240443	6.03483825647333	5.25496110529811
P49756	RBM25	RNA-binding protein 25 OS=Homo sapiens GN=RBM25 PE=1 SV=3	3	0.0654876790762398	8.98118420275057	0.313806607761408	0.757283082994682	0.998148607345206	-4.66912948337727	-0.313236749697408	9.60069333879474	9.66618101787098	9.97941776756839	9.49859280591557	9.47353181568215	9.89608367923331	9.45927059457988	9.4570143686316	9.49102273526666	7.07307041961431	7.29685067302473	7.78000069193074
P49773	HINT1	Histidine triad nucleotide-binding protein 1 OS=Homo sapiens GN=HINT1 PE=1 SV=2	2	-0.00565300048005035	7.67143938204816	NA	NA	NA	NA	0.161229841206074	8.49491576358785	8.4892627631078	8.33368592238178	8.32829024284227	8.51135734069712	8.30116953472056	NA	NA	NA	6.90920735145798	6.71483425264303	6.61386837716753
P49790	NU153	Nuclear pore complex protein Nup153 OS=Homo sapiens GN=NUP153 PE=1 SV=2	3	0.102605140024879	9.45539829474521	0.298177586291377	0.769261945069375	0.998148607345206	-4.6698569446789	-0.415161929926832	10.6550816156292	10.757686755654	11.1728486855809	10.5611447188258	10.5552670110754	11.0660026723028	10.6988286682351	10.8434780604323	11.2883552660779	4.77045152541255	4.93949526104045	5.22936818394792
P49902	5NTC	Cytosolic purine 5'-nucleotidase OS=Homo sapiens GN=NT5C2 PE=1 SV=1	3	-0.363542003746378	6.4584556440824	-0.965127204411882	0.347296458108233	0.998148607345206	-4.60611633546993	-0.0406034026396771	8.47315396046107	8.10961195671469	8.51375736310074	8.21362501684661	8.02363555919166	8.43680075985104	7.71070805359492	7.41737033070999	7.38407448322344	3.35453276031929	2.74723392962003	3.57980079560538
P49915	GUAA	GMP synthase [glutamine-hydrolyzing] OS=Homo sapiens GN=GMPS PE=1 SV=1	2	0.0710092861558405	8.37520927463149	NA	NA	NA	NA	-0.169451990531272	10.0133102263714	10.0843195125273	10.2537715030586	10.1200341709389	10.1746225634659	10.4429879131157	5.79905029064018	5.88648047042491	5.95701910183759	NA	NA	NA
P49959	MRE11	Double-strand break repair protein MRE11A OS=Homo sapiens GN=MRE11A PE=1 SV=3	2	-0.164269577645049	4.83985481584952	NA	NA	NA	NA	0.240284033119651	4.63769756505464	4.47342798740959	4.39741353193499	4.45473992331257	4.08746284125034	4.28010791919274	4.62476935058396	4.6635072773561	4.3188332884645	NA	NA	NA
P50395	GDIB	Rab GDP dissociation inhibitor beta OS=Homo sapiens GN=GDI2 PE=1 SV=2	2	-0.382657131865077	6.24490943828972	NA	NA	NA	NA	0.0235045270901679	4.23196285070841	3.84930571884334	4.20845832361824	4.43295940727611	4.05497247846038	4.18246529805999	8.65795638681958	8.27062905190515	8.86144144185536	NA	NA	NA
P50402	EMD	Emerin OS=Homo sapiens GN=EMD PE=1 SV=1	3	-0.0373168251395501	8.0668773384639	-0.0704273169227719	0.944728760457029	0.998148607345206	-4.6765381442425	-0.567817298654059	7.17315961487088	7.13584278973133	7.74097691352494	7.41507775248516	7.20366262407814	8.29776787620591	6.79562224956333	6.92345483260485	7.2311525936261	9.04007440655402	9.01170647650087	9.42530583473267
P50570	DYN2	Dynamin-2 OS=Homo sapiens GN=DNM2 PE=1 SV=2	2	-0.0761922914313855	8.53243203178138	NA	NA	NA	NA	-0.525659061644041	6.24870098914597	6.17250869771459	6.77436005079001	6.86869029248259	6.61911951145322	7.30892405145306	NA	NA	NA	9.67842408259294	9.77561028075954	10.2895084469105
P50750	CDK9	Cyclin-dependent kinase 9 OS=Homo sapiens GN=CDK9 PE=1 SV=3	3	-0.127816228430493	7.87400037080309	-0.392297056919783	0.69945474154415	0.998148607345206	-4.66477052328745	1.43614389283543	10.1332487440723	10.0054325156419	8.69710485123692	10.3852461276543	10.214752766252	8.28371676935638	8.18459201709416	8.20799043323296	6.23594583230658	7.87721839062447	7.64086465059652	7.61896225520371
P50914	RL14	60S ribosomal protein L14 OS=Homo sapiens GN=RPL14 PE=1 SV=4	3	-0.0709956367765692	8.74155643346394	-0.388229154453426	0.702409364544136	0.998148607345206	-4.66501957825621	-0.679329125474784	9.08081557089905	9.00981993412248	9.76014469637383	9.05198573190992	9.00824852407022	10.0189154859768	10.8310583647943	10.7185145288346	11.1532443880262	6.21195780359378	6.15525193706346	6.96082940271932
P50990	TCPQ	T-complex protein 1 subunit theta OS=Homo sapiens GN=CCT8 PE=1 SV=4	2	-0.0784400135367953	8.96899085242076	NA	NA	NA	NA	-0.371343389213624	8.32624041606003	8.24780040252324	8.69758380527366	8.28837174658144	8.16497873648835	8.83309338728834	9.62535660507613	9.59186958809563	9.82332174279648	NA	NA	NA
P50991	TCPD	T-complex protein 1 subunit delta OS=Homo sapiens GN=CCT4 PE=1 SV=4	2	-0.389617785074923	6.63726273026788	NA	NA	NA	NA	-0.345197507757761	4.85948823577634	4.46987045070142	5.2046857435341	4.9792414398332	4.25981050495951	5.55129627883528	8.60532076789654	8.54551613262039	8.72366094440998	NA	NA	NA
P50995	ANX11	Annexin A11 OS=Homo sapiens GN=ANXA11 PE=1 SV=1	2	0.0270536830742607	8.52326165835504	NA	NA	NA	NA	-0.0450237813747592	8.34546894233508	8.37252262540934	8.4175464067841	8.22506968647999	8.17731274683919	8.62505648264598	8.25732048841075	8.35918479420007	8.0014886211428	NA	NA	NA
P51114	FXR1	Fragile X mental retardation syndrome-related protein 1 OS=Homo sapiens GN=FXR1 PE=1 SV=3	2	-0.21672799591802	6.51825678739461	NA	NA	NA	NA	-0.214075158991847	7.19645593438069	6.97972793846267	7.41053109337254	7.31443758371161	7.13442632022093	7.7359186163922	6.55513688398846	6.3016921556431	6.56180616929156	NA	NA	NA
P51452	DUS3	Dual specificity protein phosphatase 3 OS=Homo sapiens GN=DUSP3 PE=1 SV=1	1	0.359934417467108	3.85498475940224	NA	NA	NA	NA	1.14305413671757	3.79849494513738	4.15842936260448	3.01537522588692	3.79849494513738	4.15842936260448	3.01537522588692	NA	NA	NA	NA	NA	NA
P51532	SMCA4	Transcription activator BRG1 OS=Homo sapiens GN=SMARCA4 PE=1 SV=2	3	0.0122076534708313	8.72569045412709	0.053350381588801	0.958041627277763	0.998148607345206	-4.67670909674815	0.10215661794077	11.4515691377464	11.4637767912172	11.3616201732765	11.6040037910961	11.5707061950723	11.0990283868989	8.25674785001859	8.35235876897502	8.2473850449127	6.05249042186384	6.02680005934372	6.29698173775713
P51570	GALK1	Galactokinase OS=Homo sapiens GN=GALK1 PE=1 SV=1	3	0.0702237187654564	9.19342132166008	0.268266986256899	0.791550483500463	0.998148607345206	-4.6712230448316	-0.532209544107793	9.46387483277729	9.53409855154275	10.0663080956505	9.66721294037707	9.74501398297532	9.99687695515294	8.8127044932413	8.90170734470699	8.7563895273287	8.64225803540924	8.68612529764166	10.1762087751657
P51610	HCFC1	Host cell factor 1 OS=Homo sapiens GN=HCFC1 PE=1 SV=2	2	0.0308531870814193	9.50634565292374	NA	NA	NA	NA	-0.106776384741423	9.88028963646865	9.91114282355007	10.0179192082915	9.97590936668781	9.96529987000992	10.0927571409199	8.36582249306282	8.43813836390355	8.52423386247646	NA	NA	NA
P51659	DHB4	Peroxisomal multifunctional enzyme type 2 OS=Homo sapiens GN=HSD17B4 PE=1 SV=3	3	-0.101995544043961	8.20167167668129	-0.411352679564513	0.685680484010001	0.998148607345206	-4.66357042384599	-0.462453549427591	7.89704624259502	7.79505069855106	8.35949979202261	8.29146674135183	8.02339794162694	8.41589263835986	9.10962547297338	9.12775486493096	9.45951944236677	7.85842510627188	7.80237788190731	8.77146588815324
P51665	PSMD7	26S proteasome non-ATPase regulatory subunit 7 OS=Homo sapiens GN=PSMD7 PE=1 SV=2	1	-0.0311435714962682	6.76627593723027	NA	NA	NA	NA	-0.784803409707989	6.69607332453437	6.6649297530381	7.48087673424236	6.69607332453437	6.6649297530381	7.48087673424236	NA	NA	NA	NA	NA	NA
P51858	HDGF	Hepatoma-derived growth factor OS=Homo sapiens GN=HDGF PE=1 SV=1	3	0.149457873167144	10.3149524261167	0.614824726315576	0.54638109673603	0.998148607345206	-4.64739287478125	-0.503265611163048	10.1878718432524	10.3373297164195	10.8405953275826	9.99475749652846	9.91850124062768	10.8332854355845	9.5765248372486	9.75250011945602	9.87152026232911	9.85295301527869	10.2016076084735	10.6776001041327
P51948	MAT1	CDK-activating kinase assembly factor MAT1 OS=Homo sapiens GN=MNAT1 PE=1 SV=1	2	-0.127186094256007	4.78935461908681	NA	NA	NA	NA	0.385529047822497	4.6354934962842	4.5083074020282	4.24996444846171	4.69009777391963	4.74723392962003	3.97727992349992	4.56376827845203	4.25225993423962	4.50552803322675	NA	NA	NA
P51991	ROA3	Heterogeneous nuclear ribonucleoprotein A3 OS=Homo sapiens GN=HNRNPA3 PE=1 SV=2	3	0.0195018561810123	11.4796880957401	0.107849132453767	0.915310939708017	0.998148607345206	-4.67600966306193	0.201216746304555	11.4351629995941	11.4546648557751	11.2534481094705	11.1734139118978	11.2861740589837	11.1051368325578	12.1043881462735	11.9287509980836	11.7749752658556	10.1897980904063	10.3111806600534	10.0423433797937
P52209	6PGD	6-phosphogluconate dehydrogenase, decarboxylating OS=Homo sapiens GN=PGD PE=1 SV=3	3	0.0213789938019051	11.5810245620956	0.183652302129124	0.856343517778587	0.998148607345206	-4.67425321764291	-0.0360150840963342	11.2215903274807	11.2429693212826	11.2789844053789	11.2093315112397	11.1776419941661	11.4129024705572	12.1394165959037	12.1265708155015	12.1316411096426	11.4726291966881	11.5813014755697	11.4490159573265
P52272	HNRPM	Heterogeneous nuclear ribonucleoprotein M OS=Homo sapiens GN=HNRNPM PE=1 SV=3	3	0.0119053008973733	13.1140926835667	0.0649893299359631	0.948900343091849	0.998148607345206	-4.67659939689655	0.253510652711796	13.15416295011	13.1660682510074	12.9125575982956	12.9297709235215	13.007554185975	12.7361814389674	13.7245930262072	13.6267927398227	13.4926642053318	12.1118017054097	12.1675346320329	11.8125039553959
P52294	IMA5	Importin subunit alpha-5 OS=Homo sapiens GN=KPNA1 PE=1 SV=3	2	-0.0175252157690484	5.69469595214995	NA	NA	NA	NA	0.0625930675825441	3.95736384782487	3.93983863205583	3.89477078024233	4.09833292646926	3.97006479345823	3.58839340612143	7.37950214511955	7.47271984659248	7.76425553030229	NA	NA	NA
P52298	NCBP2	Nuclear cap-binding protein subunit 2 OS=Homo sapiens GN=NCBP2 PE=1 SV=1	1	-0.12068513896677	5.54560999249517	NA	NA	NA	NA	-1.25570609736678	5.24140438986225	5.12071925089548	6.49711048722903	5.24140438986225	5.12071925089548	6.49711048722903	NA	NA	NA	NA	NA	NA
P52597	HNRPF	Heterogeneous nuclear ribonucleoprotein F OS=Homo sapiens GN=HNRNPF PE=1 SV=3	3	0.019203021815569	11.2641718646242	0.134038369613847	0.894862661058221	0.998148607345206	-4.67550570460155	0.356882495385904	11.3957240068566	11.4149270286721	11.0580445332862	11.2675600420866	11.4202309398286	10.826469041544	11.8633289858264	11.7714629404577	11.4850278284084	10.3736886004641	10.3704928135374	10.1800423377136
P52701	MSH6	DNA mismatch repair protein Msh6 OS=Homo sapiens GN=MSH6 PE=1 SV=2	3	-0.175535558472106	6.04948901628604	-0.780252517075257	0.445403295989635	0.998148607345206	-4.62990408932163	0.210593183982267	4.06440522604041	3.8888696675683	3.85381204205814	3.9055159456323	4.03373762263583	3.71620703399941	5.57180680787219	4.98511003792234	5.29960053506522	8.01198594863541	7.94385436616542	7.84172158112846
P52788	SPSY	Spermine synthase OS=Homo sapiens GN=SMS PE=1 SV=2	3	-0.094873071110861	7.11318468048247	-0.375269432428719	0.71185473862464	0.998148607345206	-4.66579623846692	-0.110786093235022	6.6224649622198	6.52759189110893	6.73325105545482	6.7071618943964	6.74454555794201	7.09773117670417	6.82800043864345	6.73170693048049	7.32244325112954	7.19165852338959	6.96594915467437	6.6390047083008
P52895	AK1C2	Aldo-keto reductase family 1 member C2 OS=Homo sapiens GN=AKR1C2 PE=1 SV=3	2	0.0157001973606974	6.58949399706132	NA	NA	NA	NA	0.267298482101431	7.17428900198501	7.1899891993457	6.92269071724427	6.99087384424979	7.21265270994164	6.94452383023353	NA	NA	NA	6.18359993833939	5.99322146736894	5.72675338287419
P52943	CRIP2	Cysteine-rich protein 2 OS=Homo sapiens GN=CRIP2 PE=1 SV=1	3	0.115549472583728	10.8534545688279	1.08047522308192	0.294225177750303	0.998148607345206	-4.58919329422776	0.6205388175489	11.0081564948112	11.123705967395	10.5031671498461	10.9986156127234	11.1941676277756	10.4218469334217	11.3528395346561	11.4220084332696	11.0123002900885	10.490170402433	10.5720979065185	9.89251029140687
P53396	ACLY	ATP-citrate synthase OS=Homo sapiens GN=ACLY PE=1 SV=3	3	-0.0243921984272957	8.43406832547694	-0.144508962910729	0.886707666956784	0.998148607345206	-4.67527379318535	-0.466593744697088	7.91149978167654	7.88710758324925	8.37809352637363	7.79821719220068	7.73340276538654	8.62445605041821	9.62264018094664	9.48472221419365	9.49773780794055	7.50234878897267	7.63190458725792	8.20079353785249
P53618	COPB	Coatomer subunit beta OS=Homo sapiens GN=COPB1 PE=1 SV=3	3	-0.0486717000321342	9.07772516445712	-0.205083636371518	0.839812934758113	0.998148607345206	-4.67359202004255	-0.63127970765944	8.21847349341934	8.1698017933872	8.84975320107878	8.29711279058376	8.12086733352747	9.39296133934419	10.0840870497602	10.0175342270372	10.1011409055178	9.08514994840436	9.1819331280872	9.86608666686464
P53621	COPA	Coatomer subunit alpha OS=Homo sapiens GN=COPA PE=1 SV=2	2	-0.125305451223948	8.97893107426169	NA	NA	NA	NA	-0.315640772464516	7.5675104783046	7.44220502708065	7.88315125076912	7.74329568045011	7.56898756074707	8.28685475163332	10.8155891516727	10.7392863689279	10.9033116254185	NA	NA	NA
P53999	TCP4	Activated RNA polymerase II transcriptional coactivator p15 OS=Homo sapiens GN=SUB1 PE=1 SV=3	3	0.0758253262179576	10.134508453324	0.663846119929159	0.51522018826258	0.998148607345206	-4.64260265231887	-0.0492997118845597	9.55060626483516	9.62643159105312	9.67573130293768	9.50947812295108	9.52705804423347	9.70480528489504	10.3508287106217	10.3333151083575	10.241778908029	10.0037086392251	10.2311182988608	10.2928063941814
P54259	ATN1	Atrophin-1 OS=Homo sapiens GN=ATN1 PE=1 SV=3	1	-0.111202562319611	7.05052275869382	NA	NA	NA	NA	-1.04097392155181	6.85228426495805	6.74108170263844	7.89325818650986	6.85228426495805	6.74108170263844	7.89325818650986	NA	NA	NA	NA	NA	NA
P54578	UBP14	Ubiquitin carboxyl-terminal hydrolase 14 OS=Homo sapiens GN=USP14 PE=1 SV=3	2	0.037744277524844	7.8890676966489	NA	NA	NA	NA	0.517957479418147	7.68656406578613	7.72430834331097	7.20635086389282	8.14625953914176	8.18168471490479	6.93048391453781	8.28189691825561	8.32196029754227	8.53724613907295	NA	NA	NA
P54727	RD23B	UV excision repair protein RAD23 homolog B OS=Homo sapiens GN=RAD23B PE=1 SV=1	1	0.00946377691564226	4.59063064963693	NA	NA	NA	NA	-1.28616792710199	4.28804210073495	4.29750587765059	5.58367380475258	4.28804210073495	4.29750587765059	5.58367380475258	NA	NA	NA	NA	NA	NA
P54920	SNAA	Alpha-soluble NSF attachment protein OS=Homo sapiens GN=NAPA PE=1 SV=3	2	0.0280586097782081	5.47097019647822	NA	NA	NA	NA	0.0809337591241697	7.40818935158647	7.43624796136468	7.35531420224051	7.46305721709746	7.40987579416307	7.47764263808437	NA	NA	NA	3.43295940727611	3.54225804976692	3.31262368759727
P55060	XPO2	Exportin-2 OS=Homo sapiens GN=CSE1L PE=1 SV=3	3	-0.0513934510245289	10.1014837932912	-0.312000409419463	0.758632917882377	0.998148607345206	-4.66921864120393	0.354858007834006	10.8913161447518	10.8399226937272	10.5364581369178	10.9316556230384	10.8258446726861	10.4662075896627	10.1154152872171	10.1306165253408	9.84287784319153	9.02824155983641	8.96467091899141	8.70165301373567
P55072	TERA	Transitional endoplasmic reticulum ATPase OS=Homo sapiens GN=VCP PE=1 SV=4	3	0.0858434340016707	8.57237272601084	0.495792228579378	0.626052595842289	0.998148607345206	-4.65759572105691	-0.537784875310301	9.28221971354213	9.3680631475438	9.9058480228541	9.2990280792134	9.39303797693808	10.1104087355536	8.94414729492123	8.89178370321831	9.00339743988444	7.14887601449227	7.36476001047553	8.14913014112477
P55209	NP1L1	Nucleosome assembly protein 1-like 1 OS=Homo sapiens GN=NAP1L1 PE=1 SV=1	3	-0.128433563901567	7.59023726926144	-0.351261748260037	0.72947854243838	0.998148607345206	-4.66716724156076	1.29646371754781	8.93448563045559	8.80605206655403	7.63802191290778	9.20355775800207	9.03078535279434	7.83316117195915	9.34337609484125	9.2495029057884	8.95869770262182	7.3806156699266	7.26196057248248	5.24629949554554
P55265	DSRAD	Double-stranded RNA-specific adenosine deaminase OS=Homo sapiens GN=ADAR PE=1 SV=4	2	0.0385229726458771	9.71037095867252	NA	NA	NA	NA	0.22159393865874	9.63679042959483	9.6753134022407	9.45371946358196	9.57763113645325	9.60542660328087	9.53305156879569	9.50273237300148	9.55198285146562	9.18117000863332	NA	NA	NA
P55317	FOXA1	Hepatocyte nuclear factor 3-alpha OS=Homo sapiens GN=FOXA1 PE=1 SV=2	2	0.013656594629933	9.21852994485647	NA	NA	NA	NA	0.0299408533896237	6.93988065719016	6.95353725182009	6.92359639843047	7.22524187250438	7.06647365282937	6.40173284952262	8.97371786335433	9.15979927228921	9.76465836881671	NA	NA	NA
P55735	SEC13	Protein SEC13 homolog OS=Homo sapiens GN=SEC13 PE=1 SV=3	2	-0.297002806027575	7.38484232288267	NA	NA	NA	NA	-0.0560641800900976	6.45118784761117	6.1541850415836	6.50725202770127	6.71277262826725	6.14188817419481	6.62058641045188	8.50388251354291	8.4807613555602	8.70819709153848	NA	NA	NA
P55769	NH2L1	NHP2-like protein 1 OS=Homo sapiens GN=SNU13 PE=1 SV=3	2	-0.337096268516079	5.13160281889542	NA	NA	NA	NA	-0.218662220379051	5.52926846659241	5.19217219807633	5.74793068697146	5.31805854842571	4.71385289416638	6.04126801837173	5.56572772270827	5.49574083993544	5.27984269352035	NA	NA	NA
P55795	HNRH2	Heterogeneous nuclear ribonucleoprotein H2 OS=Homo sapiens GN=HNRNPH2 PE=1 SV=1	3	0.0240762726806434	10.280551191772	0.143873783634402	0.887202013520471	0.998148607345206	-4.67528835637104	0.378905368554481	10.5866337098887	10.6107099825693	10.2318046140148	10.3029652515521	10.4441422823243	10.4257329325014	11.0823724250437	10.8927487928194	10.2734126498714	9.1460776631357	9.26675308262974	8.76778246973726
P55854	SUMO3	Small ubiquitin-related modifier 3 OS=Homo sapiens GN=SUMO3 PE=1 SV=2	3	-0.0240826137136008	8.40907171255055	-0.121403665077955	0.90471916462836	0.998148607345206	-4.67576241679812	1.13306501999629	10.2989236315882	10.2748410178746	9.16585861159193	10.1916937691	10.4266840818496	9.04856471865004	9.01236514567411	8.90723405354155	7.89654865138706	7.13427962287565	6.93217256111778	5.99403010762378
P56545	CTBP2	C-terminal-binding protein 2 OS=Homo sapiens GN=CTBP2 PE=1 SV=1	3	0.0718183952496112	7.78736290347392	0.344056056061367	0.734799124470591	0.998148607345206	-4.6675615095479	0.320279539892457	10.1064128275536	10.1782312228032	9.85795168291076	10.0097286627458	10.2340988978373	9.98123087885642	8.21070612805684	8.17606626565398	7.67262738595206	5.25225993423962	5.27798474729977	5.0734530263052
P57740	NU107	Nuclear pore complex protein Nup107 OS=Homo sapiens GN=NUP107 PE=1 SV=1	3	-0.0462077942713082	5.95504701890642	-0.167907956698827	0.868531774135887	0.998148607345206	-4.67469282115116	-0.913598176984024	6.08865264712036	6.04244485284905	7.00225082410439	5.74223724538415	5.71011763204345	7.49305484153943	6.02553509210714	5.78920757534735	6.17135553704875	4.79515837539423	4.9249821226808	5.63931486524941
P57772	SELB	Selenocysteine-specific elongation factor OS=Homo sapiens GN=EEFSEC PE=1 SV=4	2	0.0681144034846817	6.70790592176637	NA	NA	NA	NA	-0.246594496575893	6.47165852361354	6.53977292709823	6.78636742367412	6.54887694059779	6.4673726507297	6.94870095701778	6.60690748401596	6.82464058085342	6.83650126771712	NA	NA	NA
P58107	EPIPL	Epiplakin OS=Homo sapiens GN=EPPK1 PE=1 SV=2	3	-0.0923729415931831	12.3295558954672	-0.27591874901335	0.785990166830279	0.998148607345206	-4.67087203411956	-0.553018630802585	11.2785029131639	11.1861299715707	11.8315215439665	11.7159497369753	11.3060250599423	12.5163648620029	13.2783924147164	13.2709230834656	13.3854454822532	12.1098772823243	12.2501524658285	12.8614649821676
P58546	MTPN	Myotrophin OS=Homo sapiens GN=MTPN PE=1 SV=2	3	0.0811707057357696	6.45817128521244	0.356587382083794	0.725555217435533	0.998148607345206	-4.66687072466891	0.313426974419304	7.45629047221585	7.53746117795162	7.22403420353232	7.31061278165953	7.46812943620177	7.30482391166499	5.65739501694569	5.65207669657969	5.60817560162549	5.89672162603398	5.98803540906504	5.25496110529811
P59998	ARPC4	Actin-related protein 2/3 complex subunit 4 OS=Homo sapiens GN=ARPC4 PE=1 SV=3	3	-0.273499036854795	7.64209300075892	-1.58264280576781	0.130951043280858	0.998148607345206	-4.50015555445617	-0.499351109563765	7.84268586190504	7.56918682505024	8.3420369714688	7.93373280143099	7.51175265376738	8.56461225432633	9.15611920191728	9.02341774458554	9.87835751033693	5.89100248389968	5.62518697833065	6.03593805127598
P60174	TPIS	Triosephosphate isomerase OS=Homo sapiens GN=TPI1 PE=1 SV=3	1	0.00364423307178807	6.36181169363206	NA	NA	NA	NA	-0.510858768059185	6.19826962713627	6.20191386020806	6.71277262826725	6.19826962713627	6.20191386020806	6.71277262826725	NA	NA	NA	NA	NA	NA
P60660	MYL6	Myosin light polypeptide 6 OS=Homo sapiens GN=MYL6 PE=1 SV=2	3	0.0443820612816062	10.8321407129321	0.262136942542313	0.79619852780574	0.998148607345206	-4.67148023304099	-0.67948741191281	10.6315872925541	10.6759693538357	11.3554567657485	10.518421328029	10.5443642196527	11.6116769462392	11.7559486186048	11.6727883694936	11.7636718073178	9.86290298203006	10.0532665233624	10.9335325946901
P60709	ACTB	Actin, cytoplasmic 1 OS=Homo sapiens GN=ACTB PE=1 SV=1	3	-0.033891377229617	10.9418456188893	-0.178249566611901	0.860521942682435	0.998148607345206	-4.67440847829283	-0.223106195437763	11.3873925832345	11.3535012060049	11.6104987786723	11.2382511803564	11.1793048793784	11.9050995334152	11.9373817026014	11.8229036696531	11.4915417669351	10.2449838687348	10.3167340709723	10.6932940376555
P60842	IF4A1	Eukaryotic initiation factor 4A-I OS=Homo sapiens GN=EIF4A1 PE=1 SV=1	3	-0.0904839459802087	10.7564088141537	-0.627312823265146	0.5383475626978	0.998148607345206	-4.64620462060179	-0.182499759563745	10.2552970081985	10.1648130622183	10.4377967677622	10.2658159416353	10.1321875633007	10.735320289921	11.6823864375393	11.5975205329576	11.6467097731547	10.8735924172824	10.8206348622581	10.9872640120725
P60866	RS20	40S ribosomal protein S20 OS=Homo sapiens GN=RPS20 PE=1 SV=1	3	-0.115226633448708	7.83875509721168	-0.560572434364562	0.582014638241211	0.998148607345206	-4.65229728080208	-0.490876460649491	7.82743697162744	7.71221033817874	8.31831343227694	7.82963213914638	7.67303138904652	8.77226743780766	8.95967081087294	8.88255571651028	8.9915218460757	6.74713800255853	6.63517394667492	7.24528105064298
P60900	PSA6	Proteasome subunit alpha type-6 OS=Homo sapiens GN=PSMA6 PE=1 SV=1	2	0.291385991271296	6.31161722579552	NA	NA	NA	NA	-0.152425177261138	5.45156854644789	5.74295453771918	5.89537971498032	5.1932085206525	5.85049941375812	6.2240016741981	7.12094136914399	7.04642245858096	6.97777055266325	NA	NA	NA
P60903	S10AA	Protein S100-A10 OS=Homo sapiens GN=S100A10 PE=1 SV=2	3	0.0242400050363276	9.67314883299806	0.164769856808755	0.870965251681892	0.998148607345206	-4.67477576309351	0.0709727642007216	9.07557123381225	9.09981123884858	9.02883847464786	9.03141567749933	8.99225050039507	9.2732627724538	10.5732076043248	10.5703639873957	10.292379155381	9.94749083485373	10.0622196439961	9.84627391134991
P60953	CDC42	Cell division control protein 42 homolog OS=Homo sapiens GN=CDC42 PE=1 SV=2	2	-0.03388012799586	5.04746815654353	NA	NA	NA	NA	-0.705148311932805	4.86548710231505	4.83160697431919	5.57063541424785	4.80293173502342	4.72246602447109	5.83216667745323	5.01346225980656	5.02616771436717	5.39452394124236	NA	NA	NA
P60981	DEST	Destrin OS=Homo sapiens GN=DSTN PE=1 SV=3	3	0.00843291667777279	9.15024427935863	0.0557158906846928	0.956183217866836	0.998148607345206	-4.67668854721774	0.0195665087221819	9.29947342010366	9.30790633678144	9.28833982805925	9.30684289699631	9.41120831413267	8.99859042974533	9.59821205208046	9.53724613907295	9.61778228663877	8.21313894530512	8.19503819120958	8.46842040186455
