Protein	Gene	Description	N	logFC	AveExpr	t	P.Value	adj.P.Val	B	logFCcontrol	FOXA1_0min	FOXA1_45min	IgG	PR590:FOXA1 0min	PR590:FOXA1 45min	PR590:IgG	PR622:FOXA1 0min	PR622:FOXA1 45min	PR622:IgG	PR650:FOXA1 0min	PR650:FOXA1 45min	PR650:IgG
P02747	C1QC	Complement C1q subcomponent subunit C OS=Homo sapiens GN=C1QC PE=1 SV=3	1	0.15796054874145	5.73459107307612	NA	NA	NA	NA	-1.6240623204101	3.22055107451228	3.37851162325373	5.00257394366383	3.22055107451228	3.37851162325373	5.00257394366383	NA	NA	NA	NA	NA	NA
P02768	ALBU	Serum albumin OS=Homo sapiens GN=ALB PE=1 SV=2	3	-0.39601320761796	12.3881059476974	-1.59229286643673	0.128764109455144	0.99785365142717	-4.49824267356088	-0.0688722229879133	13.524000018739	13.127986811121	13.5928722417269	13.5803452248703	13.5171289089035	13.5961631280832	13.6195109395492	12.2058477835304	13.0197073742528	11.1861407756871	11.4749806248188	11.9767431067343
P03372	ESR1	Estrogen receptor OS=Homo sapiens GN=ESR1 PE=1 SV=2	3	0.689969569179194	12.9730148857494	3.54575423980196	0.0023158093722118	0.99785365142717	-4.06857429231145	-0.107102311219005	11.5775598349546	12.2675294041337	12.3746317153528	11.5822327270251	12.1803953846081	12.2061335086919	11.8089124768463	12.8920711288598	13.1910195456025	10.6073765532343	10.9959639511754	10.9925843440058
P04075	ALDOA	Fructose-bisphosphate aldolase A OS=Homo sapiens GN=ALDOA PE=1 SV=2	3	-0.028887885823357	12.4328168449812	-0.190324319686876	0.851189480802576	0.99785365142717	-4.67405512917536	-0.422822769848404	12.4826922058685	12.4538043200451	12.9055149757169	12.4600883374477	12.6349503873035	13.0240315015168	12.9384021108684	12.7074854733034	13.0505289055306	11.6878318044218	11.657222734661	12.2802301552358
P04207	KV308	Ig kappa chain V-III region CLL OS=Homo sapiens PE=4 SV=2	1	-0.0282677250228049	5.25487660188964	NA	NA	NA	NA	-1.92381210499441	6.06608919045777	6.03782146543497	7.98990129545218	6.06608919045777	6.03782146543497	7.98990129545218	NA	NA	NA	NA	NA	NA
P04264	K2C1	Keratin, type II cytoskeletal 1 OS=Homo sapiens GN=KRT1 PE=1 SV=6	3	-0.227693775825905	14.4089741265879	-0.621165827972921	0.542743013212831	0.99785365142717	-4.64673396613665	0.0621964742985082	14.69366039028	14.4659666144541	14.6314639159815	14.6967762354078	14.3422552714432	14.3519941471967	14.3259453574772	14.0704504260667	15.0686538382525	14.0861344474909	14.0130690153882	13.5016186320312
P04350	TBB4A	Tubulin beta-4A chain OS=Homo sapiens GN=TUBB4A PE=1 SV=2	3	0.137216166095414	8.5069465476909	0.338870849959783	0.738999106062191	0.99785365142717	-4.66780059480513	-0.463279860904664	7.50220444478546	7.63942061088087	8.10270047178554	6.89429809167806	7.02458563827827	8.43953409421674	8.79974417203595	8.97002369513353	9.20575834647004	7.51389675098058	7.62497817956903	7.36413465500805
P04406	G3P	Glyceraldehyde-3-phosphate dehydrogenase OS=Homo sapiens GN=GAPDH PE=1 SV=3	3	-0.0834388519664735	12.2249792544984	-0.58019175389817	0.568992974271632	0.99785365142717	-4.65057234931242	-0.470668369308548	12.3044053230489	12.2209664710825	12.7750736923575	12.098424577258	12.1664298749441	12.9813302788301	12.9345899516538	12.6321708240642	12.968313223768	11.6598780620035	11.6439753360076	12.1552541962429
P04433	KV309	Ig kappa chain V-III region VG (Fragment) OS=Homo sapiens PE=1 SV=1	1	-0.817587862382089	8.53540258452793	NA	NA	NA	NA	0.360805733787954	10.1020319298955	9.28444406751339	9.74122619610752	10.1020319298955	9.28444406751339	9.74122619610752	NA	NA	NA	NA	NA	NA
P04792	HSPB1	Heat shock protein beta-1 OS=Homo sapiens GN=HSPB1 PE=1 SV=2	3	-0.00825789046914061	12.4799326706068	-0.0125503902378446	0.990142097345223	0.99785365142717	-4.67692320549894	0.123522184430961	12.4509842900272	12.442726399558	12.3274621055962	11.6806514993612	11.9466530654175	12.8332091841741	12.4674563532628	12.1944534767263	12.6965794859294	14.363850224023	14.3460778630957	12.6116028532506
P04844	RPN2	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2 OS=Homo sapiens GN=RPN2 PE=1 SV=3	3	-0.414278310144152	6.98413173561692	-1.14157665733309	0.268621183016366	0.99785365142717	-4.57963021878794	-1.09538404056257	6.69141900990834	6.27714069976418	7.78680305047091	6.20750245925879	6.51862505733684	7.99556527652767	10.3458883348046	8.75159187715778	10.4672853037781	4.50280339589022	4.54314232502653	5.87949573133553
P05114	HMGN1	Non-histone chromosomal protein HMG-14 OS=Homo sapiens GN=HMGN1 PE=1 SV=3	3	0.0334065584127217	10.2520423610827	0.146017828550315	0.885533541015068	0.99785365142717	-4.67523894231157	0.0909414195794511	10.1404134798071	10.1738200382198	10.0828786186404	10.4905644003611	10.4057189119433	10.1050479463884	10.6295257573105	10.6555562777082	10.2843531752924	10.256646772586	10.4156814158443	10.8147312250767
P05141	ADT2	ADP/ATP translocase 2 OS=Homo sapiens GN=SLC25A5 PE=1 SV=7	3	-0.00161078617230537	8.0076028285945	-0.00733770331541644	0.994226295197241	0.99785365142717	-4.67693154855547	-0.917732735980028	8.11590647587971	8.11429568970741	9.03363921185974	8.04735765418905	8.18211053989043	9.52266559377848	7.13545278418517	7.09132203670597	7.55623232446697	8.56306004682209	8.467605550083	9.42017077489094
P05204	HMGN2	Non-histone chromosomal protein HMG-17 OS=Homo sapiens GN=HMGN2 PE=1 SV=3	3	0.229000964224815	9.94119203539457	0.643818729171247	0.528578094779702	0.99785365142717	-4.64450458357041	0.121778157133399	9.68722288166174	9.91622384588655	9.79444568875316	10.275035324663	10.2466812271052	9.94688539291809	10.8751679004457	10.9816895908379	10.6546488137872	9.6624776479587	10.2713129477987	10.5328150876364
P05388	RLA0	60S acidic ribosomal protein P0 OS=Homo sapiens GN=RPLP0 PE=1 SV=1	2	0.463902703210181	9.83276954719619	NA	NA	NA	NA	-0.495776409867613	8.02637117787011	8.49027388108029	8.9860502909479	7.88508622529017	8.59959409673363	9.59770674379224	11.0944359107768	11.3077334457537	11.3011736184304	NA	NA	NA
P05455	LA	Lupus La protein OS=Homo sapiens GN=SSB PE=1 SV=2	3	0.105733156608206	9.81735794748513	0.522281739994581	0.60785608453594	0.99785365142717	-4.65550325648649	0.391492863716049	10.5004265032218	10.60615965983	10.2146667961139	10.640257849654	10.6117164609439	9.83462905831261	10.0280145696973	10.4095727769935	9.62883607342381	9.29000238523395	9.25418503647254	9.63753055152531
P05783	K1C18	Keratin, type I cytoskeletal 18 OS=Homo sapiens GN=KRT18 PE=1 SV=2	3	0.0569571653314469	14.9539998819685	0.25229840482576	0.803674862908907	0.99785365142717	-4.67188075587117	-0.343906033883886	14.5356199978989	14.5925771632304	14.9364831971143	14.3360895788606	14.3971335972614	15.4308907261385	16.1920193381703	16.150218465147	15.9257623785429	14.0666532337357	14.2182815843525	14.4406986437311
P05787	K2C8	Keratin, type II cytoskeletal 8 OS=Homo sapiens GN=KRT8 PE=1 SV=7	3	0.138128616296063	15.4692884410026	0.611606338875007	0.548461876439958	0.99785365142717	-4.6476955322306	-0.285930327042044	15.35474427683	15.4928728931261	15.7788032201681	15.1511538978934	15.2434643659191	16.2183715999873	16.4688223153196	16.6385950010392	16.2849878810085	14.4905093366645	14.6428120318073	14.879302898896
P06396	GELS	Gelsolin OS=Homo sapiens GN=GSN PE=1 SV=1	3	0.012419363835301	11.1242130739631	0.101505338684368	0.920273842703092	0.99785365142717	-4.67611535964039	-0.447635649447026	11.4496828276797	11.462102191515	11.909737840962	11.460708195949	11.5609059766583	11.7755456160985	11.3335267605237	11.2981034923355	11.687056937984	10.4041379760777	10.3766215550626	11.1159354183149
P06493	CDK1	Cyclin-dependent kinase 1 OS=Homo sapiens GN=CDK1 PE=1 SV=3	3	-0.0222172043576361	8.69119042191406	-0.14439157858591	0.886799021090219	0.99785365142717	-4.67527648934697	0.0138406957275148	8.54803722910929	8.52582002475166	8.53419653338178	8.38854012909336	8.42104292100812	8.64516947483539	9.05599895620443	9.1189225384955	8.83361298839229	8.43564049899902	8.27356251172028	8.35987503388658
P06576	ATPB	ATP synthase subunit beta, mitochondrial OS=Homo sapiens GN=ATP5B PE=1 SV=3	3	-0.103037352386455	10.3747447716953	-0.387993978452419	0.702580328868451	0.99785365142717	-4.66503389984627	-0.851866747402706	9.78603782331927	9.68300047093281	10.637904570722	9.46203478528827	9.66985944903878	10.5739852372736	10.347099303543	9.9464676986692	10.8780618637652	8.67890190027765	8.56259678424159	9.59158913027823
P06703	S10A6	Protein S100-A6 OS=Homo sapiens GN=S100A6 PE=1 SV=1	2	-0.257725276044145	8.35267108529499	NA	NA	NA	NA	-0.0782241130066463	8.78901172544447	8.53128644940032	8.86723583845111	8.72490358636765	8.88395240813351	8.96454715864011	8.22974583932768	7.55524646547352	8.1465504930685	NA	NA	NA
P06730	IF4E	Eukaryotic translation initiation factor 4E OS=Homo sapiens GN=EIF4E PE=1 SV=2	2	0.131355079402835	7.63232940925932	NA	NA	NA	NA	0.00604534297028003	7.14476027870492	7.27611535810775	7.27007001513747	6.93276312077552	6.94703155733962	7.36407210454994	7.72051300530064	7.96895472754222	7.53982349439133	NA	NA	NA
P06733	ENOA	Alpha-enolase OS=Homo sapiens GN=ENO1 PE=1 SV=2	3	-0.0979700230063667	12.129759919457	-0.681083939163278	0.504505026678103	0.99785365142717	-4.64083858630192	-0.198455987380667	12.4232123687154	12.325242345709	12.6216683560961	12.3170107772533	12.4525648432798	12.6479193136821	12.5379030397133	12.2301963215481	12.5330220107706	11.3137859772904	11.19202856041	11.5831264319463
P06748	NPM	Nucleophosmin OS=Homo sapiens GN=NPM1 PE=1 SV=2	3	0.25680404786644	12.5877843061223	1.18861036226453	0.250070993528642	0.99785365142717	-4.57200151846988	-0.246002846968537	12.2299332131877	12.4867372610541	12.7327401080227	12.2223960154184	12.2949242867741	13.1093141478825	12.9165419553642	13.7208565010319	12.940869381296	11.8679047352911	11.761474061867	12.4650798614002
P06753	TPM3	Tropomyosin alpha-3 chain OS=Homo sapiens GN=TPM3 PE=1 SV=2	3	0.102399830138449	9.82607190012413	0.547222758208381	0.59096067444234	0.99785365142717	-4.65343921124389	-0.742930332311222	8.96993143306317	9.07233126320162	9.81526159551284	8.79425339154382	9.16677282113382	10.1456865520637	10.8534265259353	10.7339595334784	11.0056395855424	9.16096987444507	9.21511692772733	10.1933141416671
P06899	H2B1J	Histone H2B type 1-J OS=Homo sapiens GN=HIST1H2BJ PE=1 SV=3	3	0.0848384614006275	10.3385327176595	0.441337353218182	0.664235510008169	0.99785365142717	-4.66157096661503	0.0329899424263136	10.6401757305158	10.7250141919164	10.6920242494901	10.859823163457	10.7878909021446	10.8219106159145	10.7455782931805	11.1039996121574	10.5336912647074	10.0758993092837	10.043925635821	10.4812444422221
P07305	H10	Histone H1.0 OS=Homo sapiens GN=H1F0 PE=1 SV=3	3	0.0116795996885113	10.2538725404454	0.0664627270533793	0.947743623333079	0.99785365142717	-4.67658397229751	-0.351691739294152	10.6052220450417	10.6169016447302	10.9685933840244	10.5991689932194	10.625774062885	11.0755364512114	11.5480684449708	11.6200790583236	11.4044649462485	8.88830837473042	8.82473149077758	9.64565843240871
P07355	ANXA2	Annexin A2 OS=Homo sapiens GN=ANXA2 PE=1 SV=2	3	-0.0465265850465908	12.7028952759101	-0.275042901406603	0.786422064177743	0.99785365142717	-4.67093194502164	-0.73508664108642	12.4839004474486	12.437373862402	13.218987088535	12.2382234526894	12.5159092306671	13.4387612269082	13.3114310639657	13.0165210430193	13.5213796021529	11.8529530152787	11.7305975031076	12.6477266261319
P07437	TBB5	Tubulin beta chain OS=Homo sapiens GN=TUBB PE=1 SV=2	3	0.110537416687956	10.3625609937903	0.282436381054442	0.781194434710398	0.99785365142717	-4.67057183397314	-0.452154540010078	9.58879973383088	9.69933715051883	10.1514916905289	8.89587817867424	9.14675048986086	10.5527514251086	10.5723754110018	10.7122014791398	10.8533206958629	9.21861512765105	9.15952899839028	8.96887246644966
P07477	TRY1	Trypsin-1 OS=Homo sapiens GN=PRSS1 PE=1 SV=1	3	-0.122321828693256	12.5118638132613	-0.624381373332137	0.540227561193308	0.99785365142717	-4.64648552889048	-0.22244564191554	12.6217377885089	12.4994159598157	12.8441834304245	12.6052116170241	12.6182527509013	12.8394653259901	11.5530944061913	11.5491864572716	11.8617460515165	13.2601151526902	12.8840164816529	13.3845467241457
P07737	PROF1	Profilin-1 OS=Homo sapiens GN=PFN1 PE=1 SV=2	3	-0.0347827373060312	11.9127424493879	-0.294060883074158	0.772082458261013	0.99785365142717	-4.67007676145792	0.413333281247453	11.9057334324497	11.8709506951437	11.4924001512023	11.8875007918913	11.9627049687972	11.4500476539651	12.3625231158911	12.2523676558186	11.9431950589209	11.8431807877768	11.7737838590254	11.4599621389309
P07814	SYEP	Bifunctional glutamate/proline--tRNA ligase OS=Homo sapiens GN=EPRS PE=1 SV=5	3	-0.043121245581812	6.27705056372612	-0.159967290290582	0.874692020439482	0.99785365142717	-4.67489968471205	-1.11576392644233	6.95858284643591	6.91546160085409	8.07434677287823	6.72480616292561	6.96948931034456	8.73287000346862	9.27600805420833	9.07672017755671	9.52085716921326	2.34239219744708	2.16763318993432	3.43677102122613
P07900	HS90A	Heat shock protein HSP 90-alpha OS=Homo sapiens GN=HSP90AA1 PE=1 SV=5	3	0.0212539501617535	12.6338566381751	0.112171616751905	0.911931394474053	0.99785365142717	-4.67593398399325	-0.613941586606456	12.0680866966736	12.0893406468353	12.7032822334418	11.9077624970568	11.9606355068633	12.7201999713048	12.2948012385729	12.3576717791505	12.7373680756979	11.3287790950598	11.276797395161	11.9793613939914
P07910	HNRPC	Heterogeneous nuclear ribonucleoproteins C1/C2 OS=Homo sapiens GN=HNRNPC PE=1 SV=4	3	-0.0470901667145043	12.4779394907921	-0.235079803221985	0.81680594603258	0.99785365142717	-4.67254530894571	0.838522320615125	12.9987244184236	12.9516342517091	12.1602020978085	13.2967892323324	13.2480164927128	12.0371448964711	13.4102506898192	13.3626160629909	12.7273917421771	11.9431244009851	11.8982612672895	11.3700607226431
P08134	RHOC	Rho-related GTP-binding protein RhoC OS=Homo sapiens GN=RHOC PE=1 SV=1	2	-0.202741771147702	8.11206199223278	NA	NA	NA	NA	-0.41581154384156	8.61321758170998	8.41047581056228	9.02902912555154	8.43706837989339	8.74006984294201	9.00550425276337	7.66035250967092	6.9518675043269	7.92353972448407	NA	NA	NA
P08238	HS90B	Heat shock protein HSP 90-beta OS=Homo sapiens GN=HSP90AB1 PE=1 SV=4	3	-0.073229812697976	12.3396448169208	-0.339268380692295	0.738341951572421	0.99785365142717	-4.66781906342851	-0.608967912460271	11.668619686309	11.5953898736111	12.2775875987693	11.4640387999604	11.5542565056994	12.3037868626605	12.0793633477565	11.8663130157022	12.4980780865852	10.7274099768646	10.6305531650859	11.2958509127165
P08579	RU2B	U2 small nuclear ribonucleoprotein B'' OS=Homo sapiens GN=SNRPB2 PE=1 SV=1	1	-0.0231294547153071	6.81034284942734	NA	NA	NA	NA	0.505333701774136	7.21584497503173	7.19271552031642	6.71051127325759	7.21584497503173	7.19271552031642	6.71051127325759	NA	NA	NA	NA	NA	NA
P08621	RU17	U1 small nuclear ribonucleoprotein 70 kDa OS=Homo sapiens GN=SNRNP70 PE=1 SV=2	3	-0.0598487429285885	9.70474757456833	-0.388241668321079	0.702400267879282	0.99785365142717	-4.66501881595942	0.463821420691801	10.9306564108277	10.8708076678991	10.4668349901359	11.1451360882818	11.1155221151547	10.2581285323288	9.80115403585469	9.61286849729104	9.46563928107749	8.92082070363633	8.95917398654126	8.75187875229113
P08670	VIME	Vimentin OS=Homo sapiens GN=VIM PE=1 SV=4	1	-0.276421302942452	5.92382543041259	NA	NA	NA	NA	-2.35161443180806	5.34619710965051	5.06977580670805	7.69781154145856	5.34619710965051	5.06977580670805	7.69781154145856	NA	NA	NA	NA	NA	NA
P08708	RS17	40S ribosomal protein S17 OS=Homo sapiens GN=RPS17 PE=1 SV=2	3	0.144770462815297	7.71139744593467	0.563147576732281	0.580296882619472	0.99785365142717	-4.65207403682585	-0.763128491510489	6.81421595468218	6.95898641749747	7.72211490900796	6.39145842004967	6.85735900975864	8.13801575348757	8.4395934570543	8.67393998257349	8.65402220280283	7.55792861512787	7.29199288834559	8.32063939891879
P08727	K1C19	Keratin, type I cytoskeletal 19 OS=Homo sapiens GN=KRT19 PE=1 SV=4	3	0.0528434530499649	14.202833007352	0.279162683196532	0.783308858356151	0.99785365142717	-4.67075146104564	-0.307160422992409	14.0529852118885	14.1058286649385	14.4129890879309	13.8828272497603	13.9493870677487	14.8544569189104	15.1945510372016	15.1633090756011	15.0977975930527	13.3720750685771	13.4952875713392	13.5772104717031
P08754	GNAI3	Guanine nucleotide-binding protein G(k) subunit alpha OS=Homo sapiens GN=GNAI3 PE=1 SV=3	2	0.0880365707997539	7.48498360957947	NA	NA	NA	NA	-0.492840250893595	7.02681142452233	7.11484799532208	7.60768824621567	6.85824747821934	6.98429638100557	7.83316117195915	7.91962951870357	7.96965375751685	8.10646946835046	NA	NA	NA
P08758	ANXA5	Annexin A5 OS=Homo sapiens GN=ANXA5 PE=1 SV=2	1	0.401015425774721	7.49801752559319	NA	NA	NA	NA	-1.26072213649406	5.97203613747831	6.37305156325303	7.63377369974709	5.97203613747831	6.37305156325303	7.63377369974709	NA	NA	NA	NA	NA	NA
P08779	K1C16	Keratin, type I cytoskeletal 16 OS=Homo sapiens GN=KRT16 PE=1 SV=4	3	0.0874232826244157	9.95532629886911	0.14417372904603	0.887168679432017	0.99785365142717	-4.67527073508244	0.319777806465789	10.0686801046214	10.1561033872458	9.83632558078003	9.9030102859387	9.91793677052301	9.87955043088097	10.2950719307638	9.82768294912565	10.3837042924741	9.43874730593414	10.1534796508612	8.67651122775745
P08865	RSSA	40S ribosomal protein SA OS=Homo sapiens GN=RPSA PE=1 SV=4	2	-0.429437062422224	9.38050122002973	NA	NA	NA	NA	-0.416092719999561	8.82717662421969	8.39773956179746	9.24326934421925	8.89408150657296	8.37218100891549	9.41495698949669	9.89875252616484	9.56177889897786	10.2100624832402	NA	NA	NA
P09012	SNRPA	U1 small nuclear ribonucleoprotein A OS=Homo sapiens GN=SNRPA PE=1 SV=3	3	-0.0595616340874958	8.69830401731862	-0.314471231199995	0.75678658866005	0.99785365142717	-4.66909654921859	0.576262741454038	9.51973837471204	9.46017674062454	8.943475633258	9.64187111904441	9.59560382523677	8.4529765965	9.15521578971142	8.92900472566799	8.84342758448748	7.37218100891549	7.46597446450407	7.14407551232173
P09234	RU1C	U1 small nuclear ribonucleoprotein C OS=Homo sapiens GN=SNRPC PE=1 SV=1	2	0.150391392225105	8.52568788761814	NA	NA	NA	NA	0.981715491538095	8.92656187045907	9.07695326268417	8.09523777114608	8.94709419470166	9.0415418227915	7.93995694360362	8.85511318886124	9.06144834522161	8.19960224133331	NA	NA	NA
P09382	LEG1	Galectin-1 OS=Homo sapiens GN=LGALS1 PE=1 SV=2	3	-0.0553914944382274	8.22363326625819	-0.229202036195309	0.821301418771896	0.99785365142717	-4.67276153478888	-0.0333587679628824	9.03950155020697	8.98411005576874	9.07286031816985	9.00223235610668	8.9887658259438	9.30630586223774	6.19236327404641	6.25428628651931	5.87949573133553	9.30391118487001	9.08928021924531	9.41278152533848
P09429	HMGB1	High mobility group protein B1 OS=Homo sapiens GN=HMGB1 PE=1 SV=3	3	-0.0193424097983694	11.6314968963284	-0.111528414793398	0.912434175690093	0.99785365142717	-4.67594543316545	0.749720274606611	11.9205333608159	11.9011909510175	11.1708130862092	12.0675159914377	12.0738642153605	10.9978649712784	12.2239822876378	12.1670395007093	11.5908476577754	11.1162511207316	11.1088184543421	10.5698759469335
P09467	F16P1	Fructose-1,6-bisphosphatase 1 OS=Homo sapiens GN=FBP1 PE=1 SV=5	2	0.455179794979956	6.74735542830007	NA	NA	NA	NA	-0.607392133887001	5.66772259436731	6.12290238934726	6.73029452323426	5.39231742277876	5.80403880378798	7.01704699298576	7.76496634591926	8.26360455486996	8.26538063344618	NA	NA	NA
P09525	ANXA4	Annexin A4 OS=Homo sapiens GN=ANXA4 PE=1 SV=4	1	0.0205291822089961	9.09832444925004	NA	NA	NA	NA	-0.486432982007983	9.03978074411414	9.06030992632314	9.54674290833112	9.03978074411414	9.06030992632314	9.54674290833112	NA	NA	NA	NA	NA	NA
P09651	ROA1	Heterogeneous nuclear ribonucleoprotein A1 OS=Homo sapiens GN=HNRNPA1 PE=1 SV=5	3	0.0288401276313426	11.8357145139732	0.180140100177917	0.859059332893706	0.99785365142717	-4.67435467296882	1.09456836494178	12.9155074187378	12.9443475463691	11.8497791814273	13.0514578023122	13.1001894813846	11.7554956531252	12.4646715485569	12.7938746961997	11.9026846609322	10.9239163719447	10.6325019281235	9.58468069682517
P09661	RU2A	U2 small nuclear ribonucleoprotein A' OS=Homo sapiens GN=SNRPA1 PE=1 SV=2	1	-0.0242415418669788	7.71711177468404	NA	NA	NA	NA	-0.433579696000653	7.66974558452319	7.64550404265621	8.10332528052384	7.66974558452319	7.64550404265621	8.10332528052384	NA	NA	NA	NA	NA	NA
P09874	PARP1	Poly [ADP-ribose] polymerase 1 OS=Homo sapiens GN=PARP1 PE=1 SV=4	3	0.0238772355433063	11.8105360303173	0.172065766885993	0.865309634973811	0.99785365142717	-4.67458053175247	0.497440080504692	12.8401258029606	12.8640030385039	12.3665629579992	12.9491649156652	12.8819278560379	12.3820005766115	12.557364546242	12.6938571668751	11.9764822950733	10.3490758258641	10.3514519714883	10.0764338812024
P09960	LKHA4	Leukotriene A-4 hydrolase OS=Homo sapiens GN=LTA4H PE=1 SV=2	2	-0.593020307358151	3.84981483835111	NA	NA	NA	NA	0.445087345330412	3.66822326197375	3.0752029546156	3.22313591664334	3.79255792012952	3.43677102122613	2.78061006682508	4.67968115797429	3.84942744216139	4.80145432061792	NA	NA	NA
P0C0L4	CO4A	Complement C4-A OS=Homo sapiens GN=C4A PE=1 SV=2	2	0.502479036502561	6.41800928097179	NA	NA	NA	NA	-2.76122340637504	5.76024310697672	6.26272214347928	9.02394554985431	6.0740649860348	5.83397433968808	9.18491075472309	6.29028220856915	7.53533092792097	9.70684132563605	NA	NA	NA
P0C0S5	H2AZ	Histone H2A.Z OS=Homo sapiens GN=H2AFZ PE=1 SV=2	3	0.0911169099256206	8.7560490901327	0.340978920839864	0.737075473192449	0.99785365142717	-4.66772744910357	0.0249065955507959	8.85830379146776	8.94942070139338	8.92451410584259	9.1357825639915	9.10171310018849	9.28761344849754	8.32588363808571	8.94742821471059	8.20177386748165	8.66399006025483	8.3498656772098	8.83489988947731
P0C7T5	ATX1L	Ataxin-1-like OS=Homo sapiens GN=ATXN1L PE=1 SV=1	2	-0.315263098584336	4.967527694213	NA	NA	NA	NA	2.3291957247123	7.44709415299	7.13183105440567	5.11789842827771	7.62518697833065	7.5674672195772	4.32809786212757	4.21501289097085	3.64220645255563	2.85371055774934	NA	NA	NA
P0CG05	LAC2	Ig lambda-2 chain C regions OS=Homo sapiens GN=IGLC2 PE=1 SV=1	2	0.235279163663705	7.51975212924834	NA	NA	NA	NA	-0.96377663733892	8.0140005728702	8.24927973653391	9.21305637387283	8.1934901595096	8.05237397062078	9.6692900365721	9.56570052642115	10.1773750426374	10.4880122513639	NA	NA	NA
P0DMV9	HS71B	Heat shock 70 kDa protein 1B OS=Homo sapiens GN=HSPA1B PE=1 SV=1	3	-0.0324924741315513	12.6322541983484	-0.20994098748359	0.836076665296878	0.99785365142717	-4.67343211215031	-0.150319748954319	12.6953530984894	12.6628606243578	12.8456728474437	12.6204636803296	12.6325814467031	12.9418021978245	13.2925147352431	13.1901112695572	13.2066513776157	11.5959966915648	11.5888049684826	11.8114807785603
P10155	RO60	60 kDa SS-A/Ro ribonucleoprotein OS=Homo sapiens GN=TROVE2 PE=1 SV=2	2	-0.410221942407233	5.99590265613763	NA	NA	NA	NA	0.257695747759301	5.27726242064685	4.86704047823962	5.01956667288755	5.29960053506522	5.23293479896811	4.94853410395094	7.07917998373253	6.32540183501518	6.91485491932822	NA	NA	NA
P10276	RARA	Retinoic acid receptor alpha OS=Homo sapiens GN=RARA PE=1 SV=2	3	0.0502639611170608	5.87135005741572	0.15606919498384	0.877719147893188	0.99785365142717	-4.67499758719613	2.02356757169716	5.6414154039231	5.69167936504016	3.66811179334299	5.34695688937888	5.23539883891959	4.2315640672347	6.06639676855101	6.25428628651931	4.32141275462795	6.67171796512923	6.74617838097141	3.61218396945618
P10588	NR2F6	Nuclear receptor subfamily 2 group F member 6 OS=Homo sapiens GN=NR2F6 PE=1 SV=2	2	-0.0657113085169856	6.67959449587846	NA	NA	NA	NA	0.663724684014923	7.43086242872108	7.36515112020409	6.76713774470615	7.5298209465287	7.50342824659197	6.92718535782637	5.85762560775273	5.75259569065548	5.13281182842521	NA	NA	NA
P10599	THIO	Thioredoxin OS=Homo sapiens GN=TXN PE=1 SV=3	3	-0.269090613079324	9.82320611881718	-1.77016252124594	0.0936715818135474	0.99785365142717	-4.46194188596824	0.314320996498514	9.25805733307387	8.98896671999455	8.94373633657536	9.06595460441906	9.01290383323064	9.16779445197852	10.3726629878326	10.0522478044993	10.1436109803724	9.52739322342784	9.09358733871158	8.71164239383301
P10768	ESTD	S-formylglutathione hydrolase OS=Homo sapiens GN=ESD PE=1 SV=2	3	0.0773531333584039	10.1601410614789	0.485126797377657	0.633450324977553	0.99785365142717	-4.65840900508491	0.601759856187057	10.3710367209166	10.448389854275	9.84662999808791	10.166216893468	10.2743032666188	9.79168618348743	9.92657133240986	10.0507718121095	9.54299037878372	9.89405984627402	9.89383239349889	9.07895134139482
P10809	CH60	60 kDa heat shock protein, mitochondrial OS=Homo sapiens GN=HSPD1 PE=1 SV=2	1	0.463975616247193	7.09127355314915	NA	NA	NA	NA	-1.31335733035251	6.34531019395172	6.80928581019891	8.12264314055142	6.34531019395172	6.80928581019891	8.12264314055142	NA	NA	NA	NA	NA	NA
P11142	HSP7C	Heat shock cognate 71 kDa protein OS=Homo sapiens GN=HSPA8 PE=1 SV=1	3	-0.0128482075210812	12.9723571465697	-0.0842248748210832	0.933809266210935	0.99785365142717	-4.67637084673619	-0.22601213784303	12.8388853916634	12.8260371841423	13.0648975295064	12.769126472266	12.7175647408319	13.1496382601381	13.5856935922313	13.5911942267039	13.5870282198226	11.8634921617506	11.8710086361488	12.1596821598162
P11216	PYGB	Glycogen phosphorylase, brain form OS=Homo sapiens GN=PYGB PE=1 SV=5	3	-0.137448805736875	5.6306231231632	-0.696976635358397	0.494739976752014	0.99785365142717	-4.63917588396022	-0.878574166439284	4.71808856912322	4.58063976338634	5.5966627355625	4.59437792746502	4.42818068465286	5.70202422685708	6.06177619758669	5.76591355561837	6.80965330559436	6.31210501240172	6.36181847997157	7.09230410431984
P11387	TOP1	DNA topoisomerase 1 OS=Homo sapiens GN=TOP1 PE=1 SV=2	3	0.0198416381222213	11.7566677171856	0.0990799676466578	0.922172171611089	0.99785365142717	-4.67615408072164	-0.118147774674888	12.6360955609632	12.6559371990855	12.7740849737604	12.8042952688191	12.6941510890138	13.0408559914782	11.6481071592683	11.7829806634711	11.5021427480421	11.2183470016778	11.253142591647	11.5417189286362
P11413	G6PD	Glucose-6-phosphate 1-dehydrogenase OS=Homo sapiens GN=G6PD PE=1 SV=4	3	-0.0388521032925428	11.7441178951739	-0.204467843550445	0.840286883922054	0.99785365142717	-4.67361202742372	-0.879140935733846	11.4915559757857	11.4527038724932	12.3706969115196	11.1941280442259	11.489994859618	12.7453291834412	11.9825785670778	11.7687839443627	12.2096100204363	11.3593103168904	11.1606818143359	12.2185005315182
